title,series,authors,isbn,genres,description,pages,year,language,cover_image,total_number_ratings,average_rating,book_url
Seed of Evil: An Ancient Evil Rises,Saga of Evil #1,['Robert Friedrich'],9781495933103,"['Horror', 'Science Fiction', 'Fiction']","THE SAGA OF EVIL BEGINS…From a distant galaxy far beyond our time, the most ancient of all EVIL awoke before descending upon our unsuspecting galaxy. The planet it reached never faced such a threat, but didn’t submit to it, either. In a final attempt to survive, a prison between dimensions was built, the last hope to hold the DARK POWER for an eternity. The planet withered and died, and its people found a new refuge among the stars. That planet is now known as: Mars.But even eternity doesn’t last forever. Ignorance and an infantile arrogance of a nation leads to its release. And once again, it only leaves death in its wake.Read the fast-paced Sci-Fi/Horror, where the elements of OCCULT meet with an advanced MILITARY thriller, wrapped in a colossal battle between good and evil.The first part of a new, long-awaited Saga, from the internationally renowned author of “The Darkness Within” will give you a gulp of a SMASH HIT and will leave you wanting more…",100,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392393402l/20809246.jpg,45,3.27,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
Heart Waves,Heart Waves #1,['Danielle Sibarium'],9781475143201,"['Fantasy', 'Paranormal', 'Romance']","Jenna Kingsley has a gift. She knows things. With a simple touch she can pick up personal information from jewelry or objects. While at a neighbor's party, a voice mesmerizes her. Jenna is momentarily frozen as a ring is placed in her hand. White electricity surges through her and a dire prediction is made. ""It's like Romeo and Juliet. You're going to break my heart."" From the moment they meet, Jenna is enchanted and entranced with Reece Walton. She's thrilled to learn he's spending the summer two houses away from hers. Every moment they spend together is magical. But she can't get the prediction out of her mind. As the summer draws to a close and secrets are revealed, can Jenna get past the fear of being left with a broken heart to live in the moment with Reece or will her fear of being hurt fulfill the prophecy?",251,2012,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387153069l/13801447.jpg,101,3.71,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
The Return of the Soldier,,"['Rebecca West', 'Samuel Hynes']",9780812971224,"['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'War', 'World War I', 'Literature', '20th Century', 'European Literature', 'British Literature', 'Novels']","Writing her first novel during World War I, West examines the relationship between three women and a soldier suffering from shell-shock. This novel of an enclosed world invaded by public events also embodies in its characters the shifts in England's class structures at the beginning of the twentieth century.",82,1918,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387679026l/19613562.jpg,"6,805",3.69,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
The Unseen Terrorist,,['Oche Otorkpa'],9781491887400,[],,128,2013,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394512549l/19513363.jpg,6,4.5,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
Crazy Maybe,Crazy #1,['A.D. Justice'],0615925766,"['Romance', 'New Adult', 'Contemporary', 'Contemporary Romance', 'Sociology', 'Abuse', 'Warfare', 'Fighters', 'Sports', 'Business', 'Amazon', 'Suspense']","Andi Stone is a strong, smart and independent woman, thanks to the help of a famous boxing trainer, Mack, and his protégé, Shane, who have respectively been like a father and brother to her. But that wasn't always the case. Andi never knew what a “normal” life was like. Having been raised in foster care from the age of six after the death of her parents, Andi became emancipated at 16 after an especially horrible incident forced her into a psychiatric hospital.Luke Woods, the family black sheep and street-brawler, is determined to be a successful professional boxer despite his family’s protests. He needs Andi’s help to get there. The wedge between him and his family over his past relationship issues and career choices is not easily overcome. Luke must learn to face the past mistakes, fears and demons that constantly plague him.Fireworks and passions quickly ignite between Andi and Luke in the midst of the chaos that surrounds and threatens them. She never revealed the secrets and lies that have plagued her, but when she publicly inherits her family fortune, the living, breathing past comes back to torment her and threaten all that she holds dear. For the first time in her life, Andi must learn to rely on someone else to love and protect her or risk losing the man she loves.Sometimes love isn’t enough. Sometimes it’s all you need.",396,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389396454l/20507301.jpg,633,4.12,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
The Magnificence of Quran,,"['Darussalam', 'Faisal bin Muhammad Shafeeq']",9960980111,"['Religion', 'Islam']","Of all of the books in the entire world, there is only one that is free of errors and defects, and that Book is none other than the Noble Quran. The word 'magnificent' is a loose translation of the word that is used in the title of the original Arabic version of this book: 'Adhama. 'Adhama conveys many similar meanings, such as magnificence, grandeur, greatness, exaltedness, and splendor. In the times we live in, great masses of people are ignorant of the greatness and magnificence of the Noble Quran; hence the dire need of books that deal specifically with the subject-matter of this work.The objective of this book is to reveal to readers certain aspects of Quran’s greatness and magnificence. This book shows readers that Allah (SWT) bestowed a great favor upon the Prophet (PBUH) and the people of his nation by giving them the best and most magnificent of all divinely revealed books. The author warns Muslims not to become heedless of the Noble Quran. For it is every Muslim's duty not just to recite the Quran, but also to understand it, to reflect upon its meanings, and to implement its rulings and teachings. This book also corrects some of the more dangerous misconceptions that people have regarding the Noble Quran.",363,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390562974l/20626416.jpg,84,4.33,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
Into The Mind of a Woman: 5 Shortcuts to Save Your Relationship,,['Habib Kamara'],,[],"Relationships are the bread of life and many of us don’t know how to enjoy our slices. But when it comes to relationships between men and women, our bread often grows stale and we don’t know how to get a fresh loaf. INTO THE MIND OF A WOMAN: 5 Shortcuts to Save Your Relationship is just the book to show you how to keep your emotional and romantic bread fresh! In an easy step-by-step process, Habib M.R. Kamara shows you how to strengthen our relationships from a man’s perspective as well as a woman’s perspective. His amazing yet simple techniques are so common sense you will be stunned that you never thought of them before. However, one thing is for sure, if you follow the author’s instructions, you’ll never be emotionally hungry again!",26,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394569530l/21422578.jpg,11,4.27,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
Learning to Heal,Learning #2,['R.D. Cole'],0991289412,"['New Adult', 'Academic', 'College', 'Romance', 'Contemporary', 'Contemporary Romance', 'New Adult Romance', 'Love']","""If Fools rush in, then most people in love are idiots. And I'm the biggest one of all.""-JazzMeet Jasmine Coleman. She's the girl that's outgoing, beautiful, and full of self-assurance- a confidence that’s forced to cover the scars she hides. When rushing into love becomes a heartbreaking mistake the last piece of it disappears. Now she is left uncertain, weak, and full of self-loathing. But her strength is needed now more than before.Mason Reed is the quiet computer geek that's always the friend and never the boyfriend. Putting his social life on hold to help his single mother has left him shy when it comes to the opposite sex. And Meeting Jazz is no different. However being in love makes you do crazy things and his crazy has major consequences. Especially when the truth is revealed to others who are determined to rip them apart.Rash Decisions have major consequences. Some good. Some bad. All Life Changing.""The Truth doesn't always set you free. Sometimes it breaks you apart and leaves you in pieces.""",328,2013,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387753152l/18519685.jpg,"1,028",4.28,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
George,,"['Agnes Sligh Turnbull', 'Trina Schart Hyman']",0140304363,[],None,94,1965,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378309620l/18047783.jpg,7,4.86,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
The Difficulty of Being Good: On the Subtle Art of Dharma,,['Gurcharan Das'],9780143418092,"['Philosophy', 'Nonfiction', 'Cultural', 'India', 'Fantasy', 'Mythology', 'History', 'Spirituality', 'Asian Literature', 'Indian Literature', 'Religion', 'Self Help']","Most of us spend our lives wrestling with day-to-day questions of right and wrong and these either unanswered or have no easy answer. This book turns to the Sanskrit epic, Mahabharata, in order to answer the question, ‘why be good?’ and it discovers that the epic’s world of moral haziness and uncertainty is closer to our experience as ordinary human beings rather than the narrow and rigid positions that define most debate and discussion today after 9/11.The Mahabharata is obsessed with the elusive notion of dharma—in essence, doing the right thing. When a hero does something wrong in a Greek epic, he gets on with it; when a hero falters in the Mahabharata, the action stops and everyone weighs in with a different and contradictory take on dharma. The epic’s characters are flawed; they stumble. But their incoherent experiences throw light on our day to day emotions of envy, revenge, remorse, status anxiety, compassion, courage, duty and other moral qualities. As the Mahabharata’s story unfolds in each chapter (and the author lets the epic speak as far as possible), the focus moves to a single character and his or her ethical problem–and its significance for our lives.",434,2009,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333806372l/13582378.jpg,"4,176",4.11,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
The Perfect Pair: The Enchanted Mirror,,"['David C. Holroyd', 'Tracy J. Holroyd', 'William Roache']",1780882351,[],"The Perfect Pair: The Enchanted Mirror is the graphic tale of commercial dolphins and the immensely personal account of a young boy’s first love – a special love that takes him on a mystical journey deep into the world of the dolphin, effectively casting him into a reality that constantly questions man’s overall appraisal of these very special people of the sea. It tells of a mind connection – a psychic bond so strong that it enables the boy and his charges to become Europe’s top performing team… The best of the best. Two dolphins famed for working in absolute unison, eventually leading them into achieving the much-revered full somersault routine – a shadow ballet of exquisite grace and beauty.",297,2012,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394257899l/21368060.jpg,19,4.74,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
Hidden Hills,,['Jannette Spann'],9781621351986,[],,270,2013,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379988753l/18579628.jpg,14,4.29,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
The Sword And The Passion,,['Yanina Stachura'],1493701967,"['Historical', 'Historical Fiction', 'Romance', 'European Literature', 'British Literature', 'Fantasy']","THE SWORD AND THE PASSIONA DARK AGES NOVELNorthern Britain 495 ADCivil War sweeps the country as the Earldormen of the Anglii tribe fight to replace their King.When her family are massacred in an act of treachery, Averil, daughter of Earldorman Aethelstan, is enslaved and set on a path to fight for her freedom and restore their honour.The keys to her destiny - the love of one man and a secret pact her father made long ago with an enemy King.",274,2013,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380841265l/18624898.jpg,29,3.28,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
One Small Step,,['Boo Lambo'],9781495960307,[],"What do you do when life points a gun at you? Take a trip through the underbelly of Boston's inner city and witness the gritty, often untold, stories of pain, love, and triumph! This raw-edged tale of Urban Fiction will set your emotions into a whirlwind!",754,2014,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416181235l/21429605.jpg,4,4.5,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
Symphony of Light and Winter,Symphony of Light #1,['Renea Mason'],1940223512,"['Fantasy', 'Paranormal', 'Romance', 'Paranormal Romance', 'Magic', 'Adult Fiction', 'Erotica', 'Adult', 'Contemporary', 'Fiction', 'Mystery']","For Linden Hill, life was predictable—go to work, an occasional drink with friends, and repeat—until one unexpected night when she finds herself face-to-face with her past—all six-foot-five-inches of sex-god perfection she once knew as Cyril. The problem? He died. Or so she thought.But Linden's long-lost love isn't welcoming her with open arms. Fueled by suspicion and doubt, their turbulent re-acquaintance drives Cyril to desperate acts. The chance at renewing their love is jeopardized, pulling Linden into his war with supernatural rivals hell-bent on his destruction.Defeating the enemy seems easy compared to surviving each other. With hunger threatening to consume them, and love begging to endure, can Linden learn to accept who she must become to save them both?",256,2013,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369787175l/17901131.jpg,433,4.13,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
Solar Who? or How to See Yourself and Notice Somebody Else?,,['I.S. Berg'],9781312042,[],"Why read this book? Well, it has mystery, a storyline to follow, awesome pictures and some discoveries to be made. Important ones. By way of example, you can learn that in order to see things, you need to shine less, or that image is something you definitely need if you are an actor or a standup comedian.The main character of this book is Peach the Solar Kitten. He is a superhero. But aren't we all? Read the book together with your child, discuss stuff, make the world a little better.",0,2014,English,,1,4.0,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
Deșertul pentru totdeauna,,['Octavian Paler'],,"['European Literature', 'Romanian Literature', 'Philosophy', 'Fiction']","Scris sub forma unui jurnal cu insemnari zilnice, Desertul pentru totdeauna imbina relatarea intamplarilor prezente cu intoarcerile in timp - copilaria petrecuta la poalele Muntilor Fagaras, in satul Lisa, anii de scoala si de liceu. Povestirea e intrerupta adesea de gandurile autorului, care isi marturiseste teama de moarte, greselile si regretele.Este cartea in care Paler „se dezvaluie“, o carte-bilant care poate fi citita in chei multiple.",264,2009,Romanian,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334001565l/7105799.jpg,500,4.28,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
Dwanaście stacji,,['Tomasz Różycki'],9788324004249,['Poetry'],None,144,2004,Polish,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389815281l/20555106.jpg,55,4.13,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
Tristan Stone and the Battle for Praetoria,,['Crystal Rees'],1494794764,[],"In Tristan Stone’s newly discovered elemental world, society is divided by four elements. Aquaknights. Dragonites. Praetorians. Aerossians. For Tristan, who knows nothing of his past and lost the only person who could give him the answers he needs, it’s complicated.As the trials begin on Praetoria, Tristan must determine who his true friends are and what, if any, place romance has in his new life. Weapon training, Elementus, and control of water are just a few of the Aquaknight skills Tristan must master. Throw into the mix a stubborn, beautiful, and fiery Kali Marks, and he may have more than he can handle. Getting schooled in the ways of Praetoria, he must find the strength of his own bloodline as an Aquaknight before it’s too late and he loses those he loves and Praetoria is changed forever. Little does he know, his bloodline represents the greatest threat.",300,2013,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386971386l/19448758.jpg,14,4.86,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
Peace of Mind: Becoming Fully Present,,['Thich Nhat Hanh'],9781937006440,"['Nonfiction', 'Religion', 'Buddhism', 'Philosophy', 'Spirituality', 'Self Help', 'Psychology', 'Personal Development']","We can’t heal with our minds alone. Thinking can be something productive and creative, but without integrating body and mind, much of our thinking is useless and unproductive. InPeace of Mind, Zen master Thich Nhat Hanh reminds us that integrating body and mind is the only way to be fully alive in each moment, without getting lost in our thoughts while walking, cooking, driving, and going about our everyday lives. Only by cultivating a mindful body and an embodied mind can we be fully alive. Bringing together ancient wisdom and contemporary thinking, Thich Nhat Hanh says it's like hardware and software—if you don't have both, you can't do anything.Peace of Mindprovides a foundation for beginning mindfulness practices and understanding the principles of mind/body awareness. By learning how our physical body and mind are inseparable in creating our own perceptions and experiences we can begin to trust and nourish our ability to create well-being.",160,2013,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372173441l/17707895.jpg,465,4.15,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
Warrior Magnificent: Radical Results Require Zero Doubt,,['Jamie Vrinios'],9780986049385,['Self Help'],"Are you ready to find your warrior within? Are you willing to stand up in your magnificence and abandon the herd mentality? Come learn the secrets to become a Warrior Magnificent. Warrior Magnificent will challenge your feelings, emotions, and thought processes to break through the oppressive thinking that holds you captive. This book can awaken a dormant spirit, energize a stagnant mind, and inspire you to LIVE out your MAGNIFICENCE. Jamie Vrinios's journey began with nothing. She was disowned as a young single mom from her parents and family, left alone, and survived on government assistance. She went on to build an organization of thousands under her leadership, leading many to financial freedom along the way. Jamie is a trainer, mentor, speaker, coach, and an advocate for impoverished children worldwide.",184,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395720548l/21546698.jpg,64,4.22,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
Leftover Women: The Resurgence of Gender Inequality in China,,['Leta Hong Fincher'],9781780329215,"['Nonfiction', 'Cultural', 'China', 'Feminism', 'Gender', 'Sociology', 'Asia', 'Womens Studies', 'Literature', 'Asian Literature', 'History', 'Gender Studies']","After China's Communist revolution of 1949, Chairman Mao famously proclaimed that ""women hold up half the sky."" In the early years of the People's Republic, the Communist Party sought to transform gender relations with expansive initiatives such as assigning urban women jobs in the planned economy. Yet those gains are now being eroded in China's post-socialist era. Contrary to many claims made in the mainstream media, women in China have experienced a dramatic rollback of many rights and gains relative to men. ""Leftover Women"" debunks the popular myth that women have fared well as a result of post-socialist China's economic reforms and breakneck growth.",224,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390035686l/19282867.jpg,467,3.94,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
,None,None,,[],None,None,1973,,,,,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
,None,None,,[],None,None,1990,,,,,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
Racism,,['Albert Memmi'],9780816631650,"['Sociology', 'Race', 'Nonfiction', 'Philosophy', 'Politics']","Racism: It is social, not ""natural,"" it is general, not ""personal""; and it is tragically effective. In a remarkable meditation on a subject at the troubled center of American life, Albert Memmi investigates racism as social pathology -- a cultural disease that prevails because it allows one segment of society to empower itself at the expense of another. By turns historical, sociological, and autobiographical, Racism moves beyond individual prejudice and taste to engage the broader questions of collective behavior and social responsibility.The book comprises three sections -- ""Description, "" ""Definition, "" and ""Treatment"" -- in which Memmi delineates racism's causes and hidden workings, examines its close affinity to colonialism, and considers its everyday manifestations over a period of centuries throughout the West. His topics include bigotry against Blacks, anti-Semitism, the meaning of ""whiteness, "" and the status of the Quebecois.For Memmi, the structure of racism has four ""moments"": the insistenc on difference; the negative valuation imposed on those who differ; the generalizing of this negative valuation to an entire group; and the use of generalization to legitimize hostility. Memmi shows how it is not racism's content -- which can change at will -- but its form that gives it such power and tenacity.",280,1982,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347592913l/565510.jpg,81,4.32,https://www.goodreads.com/book/show/18373208-the-smoke-at-dawn
