title,series,authors,isbn,genres,description,pages,year,language,cover_image,total_number_ratings,average_rating,book_url
My Sister Jodie,,['Jacqueline Wilson'],9780385610124,"['Childrens', 'Fiction', 'Contemporary', 'Young Adult', 'Middle Grade', 'Teen', 'Family', 'Academic', 'School', 'Novels', 'School Stories', 'Boarding School']","Pearl and Jodie are sisters. Pearl is the younger one, small, shy and anxious. Jodie is nearly three years older, bold and brash and bad and Pearl adores her. When their parents get new jobs at Melchester College, a Victorian Gothic mansion, the girls spend a bizarre summer holiday in the boarding school with just a few leftover children for company. Things start to change now they are in their new home. Jodie has always been the leader but now it's Pearl who's making new friends. When term begins, their strange summer is over. But things keep on changing. Jodie really doesn't fit in with the posh teenagers in her class. Pearl is blossoming. Maybe she doesn't need Jodie as much as she used to. But Jodie needs her. And when the school celebration of Firework Night comes around and a tragic event occurs, Pearl realises quite how much she does need her big sister.",247,2008,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320466355l/2036659.jpg,"10,057",4.11,https://www.goodreads.com/book/show/7816264-the-lost-dogs
The New Testament (King James Version),,"['Anonymous', 'John Drury']",9780375405501,"['Religion', 'Classics', 'Nonfiction', 'Reference', 'Christianity', 'Spirituality', 'Christian', 'Church', 'Philosophy', 'Scripture']","John Drury's clear, marvelously erudite, and richly detailed introduction to the Everyman's Library edition ofThe New Testamentreminds us why the King James Version, first published in 1611, has been the favorite of English readers for centuries. Despite a plethora of new translations in the second half of the twentieth century, the King James Version retains its power and appeal because ""it has the intrinsic value of a classic and is an enduring masterpiece.""Drury outlines the fascinating history of this magisterial translation, marveling at the ""patient generosity"" with which the translators sifted through and distilled a century of previous scholarship. He points out that their work has endured not only because of the astonishing care they took to reflect faithfully the syntax of the original Hebrew and Greek–which enabled them to dispense with the densely entangled prose style that characterized English writing at the time–but also because of their concern to writers from Milton to Coleridge to George Eliot. From the doctrinal richness of the letters of St. Paul to those four masterpieces of storytelling, the Gospels,The New Testamenthas served as a source of inspiration for centuries.To quote George Steiner on the centrality of the Bible: ""What you have in hand is not a book. It is the book. That, of course, is what 'Bible' means. It is the book which, not only in Western humanity, defines the concept of a text. All our other books, however different in matter or method, relate, be it indirectly, to this book of books…All other books are inhabited by the murmur of that distant source.""",512,None,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320489506l/728958.jpg,"1,373",4.4,https://www.goodreads.com/book/show/7816264-the-lost-dogs
"Zen Mind, Beginner's Mind: Informal Talks on Zen Meditation and Practice",,"['Shunryu Suzuki', 'Trudy Dixon', 'Huston Smith', 'Richard Baker']",9780834800793,"['Religion', 'Buddhism', 'Philosophy', 'Spirituality', 'Nonfiction', 'Zen', 'Self Help', 'Psychology', 'Personal Development', 'Cultural', 'Japan']","“In the beginner’s mind there are many possibilities, but in the expert’s there are few.”So begins this most beloved of all American Zen books. Seldom has such a small handful of words provided a teaching as rich as has this famous opening line. In a single stroke, the simple sentence cuts through the pervasive tendency students have of getting so close to Zen as to completely miss what it’s all about. An instant teaching on the first page. And that’s just the beginning.In the forty years since its original publication,Zen Mind, Beginner’s Mindhas become one of the great modern Zen classics, much beloved, much reread, and much recommended as the best first book to read on Zen. Suzuki Roshi presents the basics—from the details of posture and breathing in zazen to the perception of nonduality—in a way that is not only remarkably clear, but that also resonates with the joy of insight from the first to the last page. It’s a book to come back to time and time again as an inspiration to practice, and it is now available to a new generation of seekers in this fortieth anniversary edition, with a new afterword by Shunryu Suzuki’s biographer, David Chadwick.",138,1970,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392992935l/402843.jpg,"41,479",4.18,https://www.goodreads.com/book/show/7816264-the-lost-dogs
Better Never to Have Been: The Harm of Coming into Existence,,['David Benatar'],9780199296422,"['Philosophy', 'Nonfiction', 'Psychology', 'Death', 'Politics', 'Science', 'Writing', 'Essays', 'Parenting', 'Sociology', 'Adult']","Better Never to Have Beenargues for a number of related, highly provocative, views: (1) Coming into existence is always a serious harm. (2) It is always wrong to have children. (3) It is wrong not to abort fetuses at the earlier stages of gestation. (4) It would be better if, as a result of there being no new people, humanity became extinct. These views may sound unbelievable--but anyone who reads Benatar will be obliged to take them seriously.",237,2006,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348531771l/660518.jpg,"1,286",3.93,https://www.goodreads.com/book/show/7816264-the-lost-dogs
Jane Austen: A Life,,['Claire Tomalin'],9780679766766,"['Biography', 'Nonfiction', 'History', 'Biography Memoir', 'European Literature', 'British Literature', 'Classics', 'Historical', 'Literature', 'Writing', 'Books About Books', 'Womens']","At her death in 1817, Jane Austen left the world six of the most beloved novels written in English—but her shortsighted family destroyed the bulk of her letters; and if she kept any diaries, they did not survive her.  Now acclaimed biographer Claire Tomalin has filled the gaps in the record, creating a remarkably fresh and convincing portrait of the woman and the writer.While most Austen biographers have accepted the assertion of Jane's brother Henry that ""My dear Sister's life was not a life of events,"" Tomalin shows that, on the contrary, Austen's brief life was fraught with upheaval.  Tomalin provides detailed and absorbing accounts of Austen's ill-fated love for a young Irishman, her frequent travels and extended visits to London, her close friendship with a worldly cousin whose French husband met his death on the guillotine, her brothers' naval service in the Napoleonic wars and in the colonies, and thus shatters the myth of Jane Austen as a sheltered and homebound spinster whose knowledge of the world was limited to the view from a Hampshire village.",347,1997,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403167249l/50376.jpg,"13,952",3.79,https://www.goodreads.com/book/show/7816264-the-lost-dogs
,None,None,,[],None,None,2007,,,,,https://www.goodreads.com/book/show/7816264-the-lost-dogs
Dom Wars: Round 1 & 2,Dom Wars #1-2,['Lucian Bane'],,[],"Lucian Bane’s inner Dom is out of control and hungry for things he can’t name. When he signs up for Dom Wars, he meets Tara who is naive to the BDSM world. Her reckless dominance and puritan heart fascinate him. But when he discovers the pain in her past, it unleashes his true Dom within.Lucian and Tara make it to round two in the DOM WARS. The challenges now revolve around trust, and while Tara's inhibitions in the world of BDSM are slowly being crushed by Lucian's passion, her deep rooted fears become the real obstacle he must dominate.",208,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399395950l/22045298.jpg,659,4.16,https://www.goodreads.com/book/show/7816264-the-lost-dogs
The Dice Man,Dice Man #1,['Luke Rhinehart'],9780006513902,"['Fiction', 'Psychology', 'Thriller', 'Novels', 'Classics', 'Contemporary', 'Philosophy', 'Literature', 'American', 'Humor']","The cult classic that can still change your life...Let the dice decide! This is the philosophy that changes the life of bored psychiatrist Luke Rhinehart - and in some ways changes the world as well. Because once you hand over your life to the dice, anything can happen. Entertaining, humorous, scary, shocking, subversive, The Dice Man is one of the cult bestsellers of our time.",541,1971,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348073555l/70912.jpg,"18,579",3.56,https://www.goodreads.com/book/show/7816264-the-lost-dogs
Broken Open: How Difficult Times Can Help Us Grow,,['Elizabeth Lesser'],9780375759918,"['Self Help', 'Nonfiction', 'Spirituality', 'Psychology', 'Autobiography', 'Memoir', 'Personal Development', 'Health', 'Mental Health', 'Philosophy', 'Unfinished']","In the more than twenty-five years since she co-founded Omega Institute - now the world's largest center for spiritual retreat and personal growth -Elizabeth Lesser has been an intimate witness to the ways in which people weather change and transition. In a beautifully crafted blend of moving stories, humorous insights, practical guidance, and personal memoir, she offers tools to help us make the choice we all face in times of challenge: Will we be broken down and defeated, or broken open and transformed? Lesser shares tales of ordinary people who have risen from the ashes of illness, divorce, loss of a job or a loved one - stronger, wiser, and more in touch with their purpose and passion. And she draws on the world's great spiritual and psychological traditions to support us as we too learn to break open and blossom into who we were meant to be.",307,2004,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320500065l/126820.jpg,"8,733",3.9,https://www.goodreads.com/book/show/7816264-the-lost-dogs
Popular: Vintage Wisdom for a Modern Geek,,['Maya Van Wagenen'],9780525426813,"['Nonfiction', 'Autobiography', 'Memoir', 'Contemporary', 'Humor', 'Biography', 'Young Adult', 'Teen', 'Biography Memoir', 'Childrens', 'Middle Grade', 'Coming Of Age']","A touchingly honest, candidly hysterical memoir from breakout teen author Maya Van WagenenStuck at the bottom of the social ladder at pretty much the lowest level of people at school who aren’t paid to be here,” Maya Van Wagenen decided to begin a unique social experiment: spend the school year following a 1950s popularity guide, written by former teen model Betty Cornell. Can curlers, girdles, Vaseline, and a strand of pearls help Maya on her quest to be popular?The real-life results are painful, funny, and include a wonderful and unexpected surprise—meeting and befriending Betty Cornell herself. Told with humor and grace, Maya’s journey offers readers of all ages a thoroughly contemporary example of kindness and self-confidence.",272,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383335610l/18667753.jpg,"11,250",4.02,https://www.goodreads.com/book/show/7816264-the-lost-dogs
The Love Song of Miss Queenie Hennessy,Harold Fry #2,['Rachel Joyce'],9780857522450,"['Fiction', 'Contemporary', 'European Literature', 'British Literature', 'Audiobook', 'Romance', 'Adult Fiction', 'Adult', 'Literary Fiction', 'Death', 'Drama']","From the author of the 2 million+ copy, worldwide bestseller,The Unlikely Pilgrimage of Harold Fry, an exquisite, funny and heartrending parallel story.When Queenie Hennessy discovers that Harold Fry is walking the length of England to save her, and all she has to do is wait, she is shocked. Her note had explained she was dying. How can she wait?A new volunteer at the hospice suggests that Queenie should write again; only this time she must tell Harold everything. In confessing to secrets she has hidden for twenty years, she will find atonement for the past. As the volunteer points out, ‘Even though you've done your travelling, you're starting a new journey too.'Queenie thought her first letter would be the end of the story. She was wrong. It was the beginning.Told in simple, emotionally-honest prose, with a mischievous bite, this is a novel about the journey we all must take to learn who we are; it is about loving and letting go. And most of all it is about finding joy in unexpected places and at times we least expect.",355,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440958581l/20800188.jpg,"24,543",4.06,https://www.goodreads.com/book/show/7816264-the-lost-dogs
The Fog,,['James Herbert'],9780330376150,"['Horror', 'Fiction', 'Thriller', 'Science Fiction', 'Mystery', 'Fantasy', 'Supernatural', 'Audiobook', 'Paranormal', 'Novels']",,345,1975,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348466044l/397860.jpg,"24,320",3.89,https://www.goodreads.com/book/show/7816264-the-lost-dogs
The Book of Tea,,"['Kakuzō Okakura', 'Elise Grilli']",9780804800693,"['Nonfiction', 'Philosophy', 'Cultural', 'Japan', 'History', 'Classics', 'Food and Drink', 'Tea', 'Asian Literature', 'Japanese Literature', 'Art', 'Food', 'Asia']","Now available in a gorgeous hardcover slipcase edition, this ""object d'art"" will be sure to add grace and elegance to tea shelves, coffee tables and bookshelves. A keepsake enjoyed by tea lovers for over a hundred years,The Book of Tea Classic Editionwill enhance your enjoyment and understanding of the seemingly simple act of making and drinking tea.In 1906 in turn-of-the-century Boston, a small, esoteric book about tea was written with the intention of being read aloud in the famous salon of Isabella Gardner, Boston's most notorious socialite. It was authored by Okakura Kakuzo, a Japanese philosopher, art expert, and curator. Little known at the time, Kakuzo would emerge as one of the great thinkers of the early 20th century, a genius who was insightful, witty—and greatly responsible for bridging Western and Eastern cultures. Okakura had been taught at a young age to speak English and was more than capable of expressing to Westerners the nuances of tea and the Japanese Tea Ceremony.InThe Book of Tea Classic Edition,he discusses such topics as Zen and Taoism, but also the secular aspects of tea and Japanese life. The book emphasizes how Teaism taught the Japanese many things; most importantly, simplicity. Kakuzo argues that tea-induced simplicity affected the culture, art and architecture of Japan.Nearly a century later, Kakuzo'sThe Book of Tea Classic Editionis still beloved the world over, making it an essential part of any tea enthusiast's collection. Interwoven with a rich history of Japanese tea and its place in Japanese society is a poignant commentary on Asian culture and our ongoing fascination with it, as well as illuminating essays on art, spirituality, poetry, and more.The Book of Tea Classic Editionis a delightful cup of enlightenment from a man far ahead of his time.",133,1906,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492192349l/904538._SY475_.jpg,"11,498",3.86,https://www.goodreads.com/book/show/7816264-the-lost-dogs
The  Alternate Ending,,['M.J. Thompson'],,[],"""Sod this crap. I swear if he is cheating, I'll chop it off myself.""After Nate leaves for college together with his twin and Hope’s brother, the couple struggles to uplift their relationship.They try to survive through phone calls and skype video chats, but it wasn’t enough to quench her longing for him.To remedy this, Hope plans a trip with Heather and Dean to surprise her boyfriend and their brothers. But as it turns out, they were the ones in for a surprise…",38,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408997498l/23016909.jpg,108,3.9,https://www.goodreads.com/book/show/7816264-the-lost-dogs
The Ghost Road,Regeneration #3,['Pat Barker'],9780452276727,"['Fiction', 'Historical', 'Historical Fiction', 'War', 'World War I', 'Literature', 'European Literature', 'British Literature', 'Literary Fiction', 'LGBT', 'Novels']","The final book in the Regeneration Trilogy, and winner of the 1995 Booker Prize""The Ghost Road"" is the culminating masterpiece of Pat Barker's towering World War I fiction trilogy. The time of the novel is the closing months of the most senselessly savage of modern conflicts. In France, millions of men engaged in brutal trench warfare are all ""ghosts in the making."" In England, psychologist William Rivers, with severe pangs of conscience, treats the mental casualties of the war to make them whole enough to fight again. One of these, Billy Prior, risen to the officer class from the working class, both courageous and sardonic, decides to return to France with his fellow officer, poet Wilfred Owen, to fight a war he no longer believes in. Meanwhile, Rivers, enfevered by influenza, returns in memory to his experience studying a South Pacific tribe whose ethos amounted to a culture of death. Across the gulf between his society and theirs, Rivers begins to form connections that cast new light on his--and our--understanding of war.Combining poetic intensity with gritty realism, blending biting humor with tragic drama, moving toward a denouement as inevitable as it is devastating, ""The Ghost Road"" both encapsulates history and transcends it. It is a modern masterpiece",277,1995,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441850690l/151926._SY475_.jpg,"16,461",4.08,https://www.goodreads.com/book/show/7816264-the-lost-dogs
Dom Wars: Round Three,Dom Wars #3,['Lucian Bane'],,['Romance'],Dom Wars Round Three heats up with the Demon Domination challenge. Tara is up first to face the demons of her past and Lucian is ready to dominate for her. But that gets tricky when he realizes the demons he's fighting could be the end of them.,104,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397249208l/21897149.jpg,"1,258",4.27,https://www.goodreads.com/book/show/7816264-the-lost-dogs
Castle of Wizardry,The Belgariad #4,['David Eddings'],9780345335708,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Young Adult', 'Adventure', 'High Fantasy', 'Science Fiction Fantasy', 'Magic', 'Childrens', 'Middle Grade']","A magnificent epic set against a history of seven thousand years of the struggles of Gods and Kings and men - of strange lands and events - of fate and a prophecy that must be fulfilled!THE BELGARIADIt had all begun with the theft of the Orb that had so long protected the West from the evil God Torak. Before that, Garion had been a simple farm boy. Afterward, he discovered that his aunt was really the Sorceress Polgara and his grandfather was Belgarath, the Eternal Man. Then, on the long quest to recover the Orb, Garion found to his dismay that he, too, was a sorcerer.Now, at last, the Orb was regained and the quest was nearing its end. Of course, the questors still had to escape from this crumbling enemy fortress and flee across a desert filled with Murgo soldiers searching for them, while Grolim Hierarchs strove to destroy them with dark magic. Then, somehow, they must manage to be in Riva with the Orb by Erastide.After that, however, Garion was sure that his part in these great events would be finished.But the Prophecy still held future surprises for Garion - and for the little Princess Ce'Nedra!THUS CONTINUES BOOK FOUR OF THE BELGARIAD",375,1984,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421711682l/645023.jpg,"75,676",4.13,https://www.goodreads.com/book/show/7816264-the-lost-dogs
