title,series,authors,isbn,genres,description,pages,year,language,cover_image,total_number_ratings,average_rating,book_url
Shane,Frontera  #11,"['Jack Schaefer', 'Wendell Minor']",9780395941164,"['Westerns', 'Fiction', 'Classics', 'Historical', 'Historical Fiction', 'Young Adult', 'Adventure', 'Literature', 'Novels', 'American']","A stranger rode out of the heart of the great glowing West, into the small Wyoming valley in the summer of 1889.It was Shane, who appeared on the horizon and became a friend and guardian to the Starrett family at a time when homesteaders and cattle rangers battled for territory and survival. Jack Schaefer’s classic novel illuminates the spirit of the West through the eyes of a young boy and a hero who changes the lives of everyone around him. Renowned artist Wendell Minor provides stunning images and a moving introduction to this new edition of Shane, the ultimate tale of the Western landscape.",135,1949,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400442303l/257837.jpg,"10,834",3.89,https://www.goodreads.com/book/show/35889208-when-never-comes
Smile,Smile #1,['Raina Telgemeier'],9780545132053,"['Sequential Art', 'Graphic Novels', 'Childrens', 'Middle Grade', 'Young Adult', 'Comics', 'Realistic Fiction', 'Fiction', 'Humor', 'Contemporary', 'Coming Of Age']","Raina just wants to be a normal sixth grader. But one night after Girl Scouts she trips and falls, severely injuring her two front teeth, and what follows is a long and frustrating journey with on-again, off-again braces, surgery, embarrassing headgear, and even a retainer with fake teeth attached. And on top of all that, there’s still more to deal with: a major earthquake, boy confusion, and friends who turn out to be not so friendly. This coming-of-age true story is sure to resonate with anyone who has ever been in middle school, and especially those who have ever had a bit of their own dental drama.",214,2009,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531595478l/6393631.jpg,"217,366",4.25,https://www.goodreads.com/book/show/35889208-when-never-comes
Saving CeeCee Honeycutt,,"['Beth Hoffman', 'Jenna Lamia']",9780143145547,"['Fiction', 'Historical', 'Historical Fiction', 'Womens Fiction', 'Chick Lit', 'American', 'Southern', 'Young Adult', 'Coming Of Age', 'Adult Fiction', 'Audiobook', 'Adult', 'Book Club']","Twelve-year-old CeeCee is in trouble. For years she’s been the caretaker of her psychotic mother, Camille— the crown-wearing, lipstick-smeared laughingstock of an entire town. Though it’s 1967 and they live in Ohio, Camille believes it’s 1951 and she’s just been crowned the Vidalia Onion Queen of Georgia.The day CeeCee discovers Camille in the front yard wearing a tattered prom dress and tiara as she blows kisses to passing motorists, she knows her mother has completely flipped. When tragedy strikes, Tootie Caldwell, a previously unknown great-aunt comes to CeeCee’s rescue and whisks her away to Savannah. Within hours of her arrival, CeeCee is catapulted into a perfumed world of prosperity and Southern eccentricities—a world that appears to be run entirely by women.While Tootie is busy saving Savannah’s endangered historic homes from the wrecking ball, CeeCee encounters a cast of unforgettable, eccentric characters. From the mysterious Thelma Rae Goodpepper, who bathes in an outdoor tub under the watchful eyes of a voyeuristic peacock, to Oletta Jones, the all-knowing household cook, to Violene Hobbs, the loud-mouthed widow who entertains a local police officer in her yellow see-through peignoir, the women of Gaston Street keep CeeCee entertained and enthralled for an entire summer.But CeeCee’s view of the world is challenged in ways she could have never imagined: there are secrets to keep, injustices to face, and loyalties to uphold. Just as she begins to find her ballast and experiences a sense of belonging, her newfound joy collides with the long-held fear that her mother’s legacy has left her destined for destruction.Laugh-out-loud funny, at times heartbreaking, and written in a pitch-perfect voice, Saving CeeCee Honeycutt is a spirited Southern tale that explores the intricate frailties and strengths of female relationships while illuminating the journey of a young girl who loses her mother but finds many others.",10,2010,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348364490l/6617928.jpg,"82,860",3.92,https://www.goodreads.com/book/show/35889208-when-never-comes
The Assiduous Quest of Tobias Hopkins: Part Three: The Dutchman,,['James Faro'],,[],,94,2015,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1426415982l/25146403.jpg,22,4.0,https://www.goodreads.com/book/show/35889208-when-never-comes
A Tale for the Time Being,,['Ruth Ozeki'],9780670026630,"['Fiction', 'Cultural', 'Japan', 'Magical Realism', 'Historical', 'Historical Fiction', 'Contemporary', 'Literary Fiction', 'Audiobook', 'Asia', 'Adult Fiction', 'Adult']","In Tokyo, sixteen-year-old Nao has decided there’s only one escape from her aching loneliness and her classmates’ bullying, but before she ends it all, Nao plans to document the life of her great-grandmother, a Buddhist nun who’s lived more than a century. A diary is Nao’s only solace—and will touch lives in a ways she can scarcely imagine.Across the Pacific, we meet Ruth, a novelist living on a remote island who discovers a collection of artifacts washed ashore in a Hello Kitty lunchbox—possibly debris from the devastating 2011 tsunami. As the mystery of its contents unfolds, Ruth is pulled into the past, into Nao’s drama and her unknown fate, and forward into her own future.Full of Ozeki’s signature humour and deeply engaged with the relationship between writer and reader, past and present, fact and fiction, quantum physics, history, and myth,A Tale for the Time Beingis a brilliantly inventive, beguiling story of our shared humanity and the search for home.",432,2013,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1613060369l/15811545.jpg,"96,915",4.0,https://www.goodreads.com/book/show/35889208-when-never-comes
Roots of To-Be Templars,The Viking's Kurdish Love #3,['Widad Akreyi'],,[],"Could you forgive the men who tortured you (or your loved ones) and murdered your children? Vesta could. Her husband couldn’t. The choices they made turned them into a legend.Ivar vows to avenge the injustice done to his family – a promise which puts him on a path that leads eventually to Northern Europe, where he ends up in a dark place.In his absence, Kurdland’s famous doctor oversees the health of her patients and develops a botanical garden. Seeds are sown. The roots grow as she builds a family with her Anatolian dog, her son Donovan, along with baby Marvin, sister Sandra from Rome, and sister Theodora from Athens. But life becomes increasingly complicated due to sinister plots that threaten the entire Kingdom.Award-winning leader and author Dr. Widad Akreyi has masterfully woven historical facts and an ancient diary into a seamless tapestry. Meticulously researched, this unique story grips the reader’s attention with multiple encouraging messages, the most uplifting being that love – in all its forms and manifestations – takes root and bursts forth limitlessly, transcending the most distressing situations with equanimity.",421,2021,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1618443057l/57685312._SY475_.jpg,24,4.75,https://www.goodreads.com/book/show/35889208-when-never-comes
Wretched: (This Is My Sorry),,['Katherine Marple'],9781434885272,[],"Shane loves her but is afraid of her sickness. They've been together for years, but have grown apart. Even though they constantly fight, he clings to her as much as he can, because he's afraid to let her go. Drew loves her because she seems to understand him. She's beautiful and open, exciting, and his best friend. But he knows her heart belongs to Shane, no matter what she tries to believe. She isn't ready for him. Or is she? She is confused and battling with every aspect of her life. Her relationship with her mother is volatile; her father is calmly holding her emotions together; her disease is taking over her body and her life; and her passionate relationships with men are simply stressing her out. Will she put her unpredictable emotions in check before she loses everything?",214,2008,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1273524864l/6341203.jpg,19,3.68,https://www.goodreads.com/book/show/35889208-when-never-comes
The Black Obelisk,,['Erich Maria Remarque'],9780449912447,"['Fiction', 'Classics', 'European Literature', 'German Literature', 'Historical', 'Historical Fiction', 'War', 'Cultural', 'Germany', 'Novels', 'Literature', '20th Century', 'Drama']","From the author of the masterpieceAll Quiet on the Western Front, The Black Obeliskis a classic novel of the troubling aftermath of World War I in Germany.A hardened young veteran from the First World War, Ludwig now works for a monument company, selling stone markers to the survivors of deceased loved ones. Though ambivalent about his job, he suspects there’s more to life than earning a living off other people’s misfortunes.A self-professed poet, Ludwig soon senses a growing change in his fatherland, a brutality brought upon it by inflation. When he falls in love with the beautiful but troubled Isabelle, Ludwig hopes he has found a soul who will offer him salvation—who will free him from his obsession to find meaning in a war-torn world. But there comes a time in every man’s life when he must choose to live—despite the prevailing thread of history horrifically repeating itself.",448,1956,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353844238l/1297123.jpg,"11,302",4.38,https://www.goodreads.com/book/show/35889208-when-never-comes
The Miracle Morning: The Not-So-Obvious Secret Guaranteed to Transform Your Life: Before 8AM,,['Hal Elrod'],1473668948,"['Self Help', 'Nonfiction', 'Personal Development', 'Productivity', 'Business', 'Psychology', 'Audiobook', 'Health', 'Inspirational', 'Leadership']","What if you could miraculously wake up tomorrow and any—or every area of your life was transformed? What would be different? Would you be happier? Healthier? More successful? In better shape? Would you have more energy? Less Stress? More Money? Better relationships? Which of your problems would be solved?What if I told you that there is a ""not-so-obvious"" secret that is guaranteed to transform any—or literally every area of your life, faster than you ever thought possible? What if I told you it would only take 6 minutes a day?Enter The Miracle Morning. What’s now being practiced by thousands of people around the world could perhaps be the simplest approach to creating the life you’ve always wanted. It’s been right there in front of us, but this book has finally brought it to life.Are you ready? The next chapter of your life—the most extraordinary life you've ever imagined—is about to begin.YOU DESERVE AN EXTRAORDINARY LIFE. IT’S TIME TO WAKE UP TO YOUR FULL POTENTIAL",172,2012,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459775078l/17166225.jpg,"60,491",3.9,https://www.goodreads.com/book/show/35889208-when-never-comes
The Reluctant Fundamentalist,,['Mohsin Hamid'],0151013047,"['Fiction', 'Contemporary', 'Cultural', 'Pakistan', 'Literary Fiction', 'Novels', 'Literature', 'Asia', 'Religion', 'Academic', 'School', 'Historical', 'Historical Fiction']","At a café table in Lahore, a bearded Pakistani man converses with an uneasy American stranger. As dusk deepens to night, he begins the tale that has brought them to this fateful encounter…Changez is living an immigrant's dream of America. At the top of his class at Princeton, he is snapped up by an elite valuation firm. He thrives on the energy of New York, and his budding romance with elegant, beautiful Erica promises entry into Manhattan society at the same exalted level once occupied by his own family back in Lahore.But in the wake of September 11, Changez finds his position in his adopted city suddenly overturned, and his relationship with Erica shifting. And Changez's own identity is in seismic shift as well, unearthing allegiances more fundamental than money, power, and maybe even love.",228,2007,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630677173l/40961543._SY475_.jpg,"73,555",3.71,https://www.goodreads.com/book/show/35889208-when-never-comes
The Power of a Praying Husband,,['Stormie Omartian'],9780736957588,"['Marriage', 'Prayer', 'Christian', 'Religion', 'Spirituality', 'Christianity', 'Faith', 'Christian Living', 'Nonfiction', 'Self Help']","Stormie Omartian's bestselling The Power of a Praying series (more than 23 million copies sold) is rereleased with fresh new covers and new material to reach a still-growing market of readers eager to discover the power of prayer for their lives.In The Power of a Praying? Husband, you'll find the excitement and hope that come from inviting the God who hears and answers prayer into your marriage. Packed with real-life examples and refreshing honesty regarding her own marriage, Stormie encourages you to lovingly intercede for your wife in every area of her life, including her priorities emotions motherhood fears sexuality.Each chapter features comments from well-known Christian men, biblical wisdom, and prayer ideas. The warm and easy-to-read book includes a foreword by Stormie's husband, multi-Grammy winning music producer Michael Omartian. It's a resource that makes a great gift to husbands from wives and is also an excellent study for men's groups wanting to develop the discipline of prayer.",272,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400867704l/18054702.jpg,"1,556",4.26,https://www.goodreads.com/book/show/35889208-when-never-comes
Dom Wars: Round Four,Dom Wars #4,['Lucian Bane'],,"['Erotica', 'BDSM', 'Adult Fiction', 'Romance', 'Humor', 'Erotic Romance', 'M F Romance', 'Novella', 'Drama', 'Contemporary Romance', 'Contemporary']",It's Demon Domination for Lucian in Dom Wars Round 4. But it looks like there's more than just his demons they're throwing at him this time and surviving the storm won't happen without suffering.,134,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399679660l/22060845.jpg,"1,002",4.32,https://www.goodreads.com/book/show/35889208-when-never-comes
Incarceron,Incarceron #1,['Catherine Fisher'],9780340893609,"['Fantasy', 'Young Adult', 'Science Fiction', 'Dystopia', 'Steampunk', 'Fiction', 'Adventure', 'Teen', 'Young Adult Fantasy', 'Mystery']","Incarceron -- a futuristic prison, sealed from view, where the descendants of the original prisoners live in a dark world torn by rivalry and savagery. It is a terrifying mix of high technology -- a living building which pervades the novel as an ever-watchful, ever-vengeful character, and a typical medieval torture chamber -- chains, great halls, dungeons. A young prisoner, Finn, has haunting visions of an earlier life, and cannot believe he was born here and has always been here. In the outer world, Claudia, daughter of the Warden of Incarceron, is trapped in her own form of prison -- a futuristic world constructed beautifully to look like a past era, an imminent marriage she dreads. She knows nothing of Incarceron, except that it exists. But there comes a moment when Finn, inside Incarceron, and Claudia, outside, simultaneously find a device -- a crystal key, through which they can talk to each other. And so the plan for Finn's escape is born ...",458,2007,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327414514l/332775.jpg,"62,553",3.64,https://www.goodreads.com/book/show/35889208-when-never-comes
,None,None,,[],None,None,2013,,,,,https://www.goodreads.com/book/show/35889208-when-never-comes
Sundays at Tiffany's,,"['James Patterson', 'Gabrielle Charbonnet']",9780316014779,"['Romance', 'Fiction', 'Womens Fiction', 'Chick Lit', 'Fantasy', 'Contemporary', 'Adult', 'Adult Fiction', 'Contemporary Romance', 'Paranormal', 'Mystery']","As a little girl, Jane has no one. Her mother, the powerful head of a Broadway theater company, has no time for her. She does have one friend-a handsome, comforting, funny man named Michael-but only she can see him.Years later, Jane is in her thirties and just as alone as ever. Then she meets Michael again-as handsome, smart and perfect as she remembers him to be. But not even Michael knows the reason they've really been reunited.SUNDAYS AT TIFFANY'S is a love story with an irresistible twist, a novel about the child inside all of us-and the boundary-crossing power of love.",309,2008,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266475617l/2029177.jpg,"66,735",3.77,https://www.goodreads.com/book/show/35889208-when-never-comes
Forgotten Bones,Dead Remaining #1,['Vivian Barz'],9781542041645,"['Mystery', 'Thriller', 'Fiction', 'Mystery Thriller', 'Horror', 'Crime', 'Suspense', 'Fantasy', 'Paranormal', 'Contemporary', 'Novels']","An unlikely pair teams up to investigate a brutal murder in a haunting thriller that walks the line between reality and impossibility.When small-town police officers discover the grave of a young boy, they're quick to pin the crime on a convicted felon who lives nearby. But when it comes to murder, Officer Susan Marlan never trusts a simple explanation, so she's just getting started.Meanwhile, college professor Eric Evans hallucinates a young boy in overalls: a symptom of his schizophrenia - or so he thinks. But when more bodies turn up, Eric has more visions, and they mirror details of the murder case. As the investigation continues, the police stick with their original conclusion, but Susan's instincts tell her something is off. The higher-ups keep stonewalling her, and the FBI's closing in.Desperate for answers, Susan goes rogue and turns to Eric for help. Together they take an unorthodox approach to the case as the evidence keeps getting stranger. With Eric's hallucinations intensifying and the body count rising, can the pair separate truth from illusion long enough to catch a monster?",302,2019,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556142822l/42931497.jpg,"20,197",4.08,https://www.goodreads.com/book/show/35889208-when-never-comes
The Blood of Flowers,,['Anita Amirrezvani'],9780316065764,"['Historical', 'Historical Fiction', 'Fiction', 'Cultural', 'Iran', 'Audiobook', 'Romance', 'Literature', '17th Century', 'Book Club', 'Womens']","In the fabled city of Isfahan, in seventeenth-century Persia, a young woman confronts a dismal fate: Her beloved father had died and left her without a dowry. Forced to work as a servant in the home of her uncle, a rich rug designer in the court of the Shah, the young woman blossoms as a brilliant designer of carpets. But while her talent flourishes, her prospects for a happy marriage grow dim, and she finds herself faced with a daunting decision--to forsake her own dignity or to risk everything in an effort to maintain it.Both a sweeping love story and a luminous portrait of a city, THE BLOOD OF FLOWERS is the mesmerizing historical novel of an ill-fated young woman whose gift as a rug designer transforms her life. Illuminated with glorious detail of Persian rug-making, and brilliantly bringing to life the sights sounds and life of 17th-century Isfahan, THE BLOOD OF FLOWERS has captured readers' imaginations everywhere as a timeless tale of one woman's struggle to live a life of her choosing.",368,2007,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1621106505l/348632.jpg,"17,108",3.97,https://www.goodreads.com/book/show/35889208-when-never-comes
A Simple Plan,,['Scott        Smith'],9780307279958,"['Fiction', 'Thriller', 'Mystery', 'Crime', 'Suspense', 'Drama', 'Novels', 'Mystery Thriller', 'Adult Fiction', 'Dark']",,432,1993,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388264590l/21727.jpg,"34,654",3.89,https://www.goodreads.com/book/show/35889208-when-never-comes
