title,series,authors,isbn,genres,description,pages,year,language,cover_image,total_number_ratings,average_rating,book_url
The Extraordinary Life of Sam Hell,,['Robert Dugoni'],9781503949003,"['Fiction', 'Historical', 'Historical Fiction', 'Young Adult', 'Coming Of Age', 'Audiobook', 'Contemporary', 'Adult Fiction', 'Book Club', 'Adult', 'Drama', 'Novels']","Sam Hill always saw the world through different eyes. Born with red pupils, he was called “Devil Boy” or Sam “Hell” by his classmates; “God’s will” is what his mother called his ocular albinism. Her words were of little comfort, but Sam persevered, buoyed by his mother’s devout faith, his father’s practical wisdom, and his two other misfit friends.Sam believed it was God who sent Ernie Cantwell, the only African American kid in his class, to be the friend he so desperately needed. And that it was God’s idea for Mickie Kennedy to storm into Our Lady of Mercy like a tornado, uprooting every rule Sam had been taught about boys and girls.Forty years later, Sam, a small-town eye doctor, is no longer certain anything was by design—especially not the tragedy that caused him to turn his back on his friends, his hometown, and the life he’d always known. Running from the pain, eyes closed, served little purpose. Now, as he looks back on his life, Sam embarks on a journey that will take him halfway around the world. This time, his eyes are wide open—bringing into clear view what changed him, defined him, and made him so afraid, until he can finally see what truly matters.",448,2018,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510251600l/35995489._SY475_.jpg,"95,718",4.34,https://www.goodreads.com/book/show/9578677-the-silent-girl
The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,,['Deborah Blum'],9781594202438,"['Nonfiction', 'History', 'Science', 'Crime', 'True Crime', 'Mystery', 'Health', 'Medicine', 'Historical', 'Audiobook', 'Medical']","Deborah Blum, writing with the high style and skill for suspense that is characteristic of the very best mystery fiction, shares the untold story of how poison rocked Jazz Age New York City. InThe Poisoner's HandbookBlum draws from highly original research to track the fascinating, perilous days when a pair of forensic scientists began their trailblazing chemical detective work, fighting to end an era when untraceable poisons offered an easy path to the perfect crime.Drama unfolds case by case as the heroes ofThe Poisoner's Handbook—chief medical examiner Charles Norris and toxicologist Alexander Gettler—investigate a family mysteriously stricken bald, Barnum and Bailey's Famous Blue Man, factory workers with crumbling bones, a diner serving poisoned pies, and many others. Each case presents a deadly new puzzle and Norris and Gettler work with a creativity that rivals that of the most imaginative murderer, creating revolutionary experiments to tease out even the wiliest compounds from human tissue. Yet in the tricky game of toxins, even science can't always be trusted, as proven when one of Gettler's experiments erroneously sets free a suburban housewife later nicknamed ""America's Lucretia Borgia"" to continue her nefarious work.From the vantage of Norris and Gettler's laboratory in the infamous Bellevue Hospital it becomes clear that killers aren't the only toxic threat to New Yorkers. Modern life has created a kind of poison playground, and danger lurks around every corner. Automobiles choke the city streets with carbon monoxide; potent compounds, such as morphine, can be found on store shelves in products ranging from pesticides to cosmetics. Prohibition incites a chemist's war between bootleggers and government chemists while in Gotham's crowded speakeasies each round of cocktails becomes a game of Russian roulette. Norris and Gettler triumph over seemingly unbeatable odds to become the pioneers of forensic chemistry and the gatekeepers of justice during a remarkably deadly time. A beguiling concoction that is equal parts true crime, twentieth-century history, and science thriller,The Poisoner's Handbookis a page-turning account of a forgotten New York.",319,2010,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442933592l/7054123._SY475_.jpg,"35,189",3.98,https://www.goodreads.com/book/show/9578677-the-silent-girl
,None,None,,[],None,None,1998,,,,,https://www.goodreads.com/book/show/9578677-the-silent-girl
The Wright Brothers,,['David McCullough'],1476728755,"['History', 'Biography', 'Nonfiction', 'North American Hi...', 'American History', 'Aviation', 'Audiobook', 'Historical', 'Science', 'Biography Memoir', 'Technology']","Librarian's note: An alternate cover edition can be foundhereTwo-time winner of the Pulitzer Prize David McCullough tells the dramatic story-behind-the-story about the courageous brothers who taught the world how to fly: Wilbur and Orville Wright.On a winter day in 1903, in the Outer Banks of North Carolina, two unknown brothers from Ohio changed history. But it would take the world some time to believe what had happened: the age of flight had begun, with the first heavier-than-air, powered machine carrying a pilot.Who were these men and how was it that they achieved what they did?David McCullough, two-time winner of the Pulitzer Prize, tells the surprising, profoundly American story of Wilbur and Orville Wright.Far more than a couple of unschooled Dayton bicycle mechanics who happened to hit on success, they were men of exceptional courage and determination, and of far-ranging intellectual interests and ceaseless curiosity, much of which they attributed to their upbringing. The house they lived in had no electricity or indoor plumbing, but there were books aplenty, supplied mainly by their preacher father, and they never stopped reading.When they worked together, no problem seemed to be insurmountable. Wilbur was unquestionably a genius. Orville had such mechanical ingenuity as few had ever seen. That they had no more than a public high school education, little money and no contacts in high places, never stopped them in their mission to take to the air. Nothing did, not even the self-evident reality that every time they took off in one of their contrivances, they risked being killed.In this thrilling book, master historian David McCullough draws on the immense riches of the Wright Papers, including private diaries, notebooks, scrapbooks, and more than a thousand letters from private family correspondence to tell the human side of the Wright Brothers' story, including the little-known contributions of their sister, Katharine, without whom things might well have gone differently for them.",320,2015,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430942575l/22609391.jpg,"86,922",4.1,https://www.goodreads.com/book/show/9578677-the-silent-girl
The Last Town,Wayward Pines #3,['Blake Crouch'],1477822585,"['Science Fiction', 'Thriller', 'Fiction', 'Horror', 'Mystery', 'Dystopia', 'Apocalyptic', 'Post Apocalyptic', 'Suspense', 'Audiobook', 'Mystery Thriller']","Welcome to Wayward Pines, the last town.Secret Service agent Ethan Burke arrived in Wayward Pines, Idaho, three weeks ago. In this town, people are told who to marry, where to live, where to work. Their children are taught that David Pilcher, the town’s creator, is god. No one is allowed to leave; even asking questions can get you killed.But Ethan has discovered the astonishing secret of what lies beyond the electrified fence that surrounds Wayward Pines and protects it from the terrifying world beyond. It is a secret that has the entire population completely under the control of a madman and his army of followers, a secret that is about to come storming through the fence to wipe out this last, fragile remnant of humanity.",294,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399508172l/20423680.jpg,"53,340",4.09,https://www.goodreads.com/book/show/9578677-the-silent-girl
Silent Pantheon,,['Eric Nierstedt'],1081613483,"['Epic', 'Book Club']","Healer. Teacher. Gravedigger. Mother. Trickster.They live among us, performing the duties that once made them gods. Their names are whispers, drowned out by a single, mighty voice. They live under it, finding solace in the work and with each other, pretending not to remember the times when their songs were sung.But times are changing again. And darkness is rising.Those that have forgotten them will call for them again. But when they call, will these forgotten beings from distant lands heed it? Or will they abandon those who forgot their songs?Come take a first look at a world where myth and faith live together. Where those that are forgotten will choose between duty and anger. Where mankind will once again speak the names of the SILENT PANTHEON.",267,2019,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562040549l/52917242._SX318_SY475_.jpg,238,4.27,https://www.goodreads.com/book/show/9578677-the-silent-girl
The Overstory,,['Richard Powers'],9780393356687,"['Fiction', 'Environment', 'Nature', 'Literary Fiction', 'Contemporary', 'Novels', 'Historical', 'Historical Fiction', 'Literature', 'Book Club', 'Audiobook']","The Overstoryis a sweeping, impassioned work of activism and resistance that is also a stunning evocation of - and paean to - the natural world. From the roots to the crown and back to the seeds, Richard Powers’s twelfth novel unfolds in concentric rings of interlocking fables that range from antebellum New York to the late twentieth-century Timber Wars of the Pacific Northwest and beyond. There is a world alongside ours—vast, slow, interconnected, resourceful, magnificently inventive, and almost invisible to us. This is the story of a handful of people who learn how to see that world and who are drawn up into its unfolding catastrophe.ANew York TimesBestseller.",502,2018,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562786502l/40180098._SY475_.jpg,"108,099",4.11,https://www.goodreads.com/book/show/9578677-the-silent-girl
"Women, Race & Class",,['Angela Y. Davis'],9780394713519,"['Feminism', 'Nonfiction', 'Race', 'History', 'Politics', 'Social Movements', 'Social Justice', 'Philosophy', 'Theory', 'Anti Racist', 'Gender', 'Womens']","From one of our most important scholars and civil rights activist icon, a powerful study of the women’s liberation movement and the tangled knot of oppression facing Black women.""Angela Davis is herself a woman of undeniable courage. She should be heard."" —The New York TimesAngela Davis provides a powerful history of the social and political influence of whiteness and elitism in feminism, from abolitionist days to the present, and demonstrates how the racist and classist biases of its leaders inevitably hampered any collective ambitions. While Black women were aided by some activists like Sarah and Angelina Grimke and the suffrage cause found unwavering support in Frederick Douglass, many women played on the fears of white supremacists for political gain rather than take an intersectional approach to liberation. Here, Davis not only contextualizes the legacy and pitfalls of civil and women's rights activists, but also discusses Communist women, the murder of Emmitt Till, and Margaret Sanger's racism. Davis shows readers how the inequalities between Black and white women influence the contemporary issues of rape, reproductive freedom, housework and child care in this bold and indispensable work.",271,1981,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1629762234l/635635._SY475_.jpg,"18,668",4.55,https://www.goodreads.com/book/show/9578677-the-silent-girl
Thirteen Reasons Why,,['Jay Asher'],9781595141712,"['Young Adult', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Mystery', 'Health', 'Mental Health', 'Teen', 'Audiobook', 'Romance', 'High School']","You can’t stop the future.You can’t rewind the past.The only way to learn the secret . . . is to press play.Clay Jensen returns home from school to find a strange package with his name on it lying on his porch. Inside he discovers several cassette tapes recorded by Hannah Baker–his classmate and crush–who committed suicide two weeks earlier. Hannah’s voice tells him that there are thirteen reasons why she decided to end her life. Clay is one of them. If he listens, he’ll find out why.Clay spends the night crisscrossing his town with Hannah as his guide. He becomes a firsthand witness to Hannah’s pain, and as he follows Hannah’s recorded words throughout his town, what he discovers changes his life forever.",288,2007,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333822506l/1217100.jpg,"851,007",3.88,https://www.goodreads.com/book/show/9578677-the-silent-girl
,None,None,,[],None,None,,,,,,https://www.goodreads.com/book/show/9578677-the-silent-girl
One Night with the Prince,One Night with the Prince #1,['T.M. Mendes'],1627619968,"['Romance', 'Contemporary', 'Young Adult', 'Love', 'High School', 'Humor', 'Contemporary Romance', 'Fantasy', 'Comedy', 'Young Adult Romance']","✔Royalty ✔Funny ✔Sexy ✔Romantic ✔Strong HeroineThis hilarious mix ofPrincess DiariesandOne Night with the Kingwill leave you in stitches and filled with romance from another land.The beautiful land of Bantaniomos had everything - the great smell of the ocean, the pathways were made of cobblestone, and the streets were gray bricks. The buildings looked like they were centuries old, but they had been kept up. And the best thing? They had a hunk as a Prince.But for Anna from Montana, going there was the perfect escape from her usual life, and she didn't care much for the Prince - until she was suddenly kidnapped and was woken up in the palace.She suddenly found herself in a competition for the Prince's heart - Anna sure doesn’t know how, but she knew that she had to stay away from the Prince as much as she could. With her mischievous ways and un-royal manners, she was sure that the Prince wouldn’t pick her.But what if the Prince was as determined to be with her as she was determined to stay away from him?",335,2011,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433496367l/23255198._SY475_.jpg,"1,410",3.97,https://www.goodreads.com/book/show/9578677-the-silent-girl
Swamplandia!,,['Karen Russell'],0307263991,"['Fiction', 'Magical Realism', 'Fantasy', 'Contemporary', 'Literary Fiction', 'Novels', 'Adult Fiction', 'Young Adult', 'Coming Of Age', 'Book Club', 'Adult']","The Bigtree alligator wrestling dynasty is in decline—thinkBuddenbrooksset in the Florida Everglades—and Swamplandia!, their island home and gator-wrestling theme park, is swiftly being encroached upon by a sophisticated competitor known as the ""World of Darkness.""Ava, a resourceful but terrified twelve-year-old, must manage seventy gators and the vast, inscrutable landscape of her own grief. Her mother, Swamplandia!’s legendary headliner, has just died; her sister is having an affair with a ghost called the Dredgeman; her brother has secretly defected to the World of Darkness in a last-ditch effort to keep their sinking family afloat; and her father, Chief Bigtree, is AWOL. To save her family, Ava must journey on her own to a perilous part of the swamp called the ""Underworld,"" a harrowing odyssey from which she emerges a true heroine.",418,2011,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532478763l/40940157._SY475_.jpg,"56,854",3.28,https://www.goodreads.com/book/show/9578677-the-silent-girl
Underworld,,['Don DeLillo'],9780330369954,"['Fiction', 'Literature', 'Novels', 'American', 'Literary Fiction', 'Classics', 'Contemporary', 'Historical', 'Historical Fiction', '20th Century', 'Americana']","While Eisenstein documented the forces of totalitarianism and Stalinism upon the faces of the Russian peoples, DeLillo offers a stunning, at times overwhelming, document of the twin forces of the Cold War and American culture, compelling that ""swerve from evenness"" in which he finds events and people both wondrous and horrifying.Underworldopens with a breathlessly graceful prologue set during the final game of the Giants-Dodgers pennant race in 1951. Written in what DeLillo calls ""super-omniscience"" the sentences sweep from young Cotter Martin as he jumps the gate to the press box, soars over the radio waves, runs out to the diamond, slides in on a fast ball, pops into the stands where J. Edgar Hoover is sitting with a drunken Jackie Gleason and a splenetic Frank Sinatra, and learns of the Soviet Union's second detonation of a nuclear bomb. It's an absolutely thrilling literary moment. When Bobby Thomson hits Branca's pitch into the outstretched hand of Cotter—the ""shot heard around the world""—and Jackie Gleason pukes on Sinatra's shoes, the events of the next few decades are set in motion, all threaded together by the baseball as it passes from hand to hand.""It's all falling indelibly into the past,"" writes DeLillo, a past that he carefully recalls and reconstructs with acute grace. Jump from Giants Stadium to the Nevada desert in 1992, where Nick Shay, who now owns the baseball, reunites with the artist Kara Sax. They had been brief and unlikely lovers 40 years before, and it is largely through the events, spinoffs, and coincidental encounters of their pasts that DeLillo filters the Cold War experience. He believes that ""global events may alter how we live in the smallest ways,"" and as the book steps back in time to 1951, over the following 800-odd pages, we see just how those events alter lives. This reverse narrative allows the author to strip away the detritus of history and pop culture until we get to the story's pure elements: the bomb, the baseball, and the Bronx. In an epilogue as breathless and stunning as the prologue, DeLillo fast-forwards to a near future in which ruthless capitalism, the Internet, and a new, hushed faith have replaced the Cold War's blend of dread and euphoria.Through fragments and interlaced stories—including those of highway killers, artists, celebrities, conspiracists, gangsters, nuns, and sundry others—DeLillo creates a fragile web of connected experience, a communal Zeitgeist that encompasses the messy whole of five decades of American life, wonderfully distilled.",827,1997,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1334304280l/11761.jpg,"28,215",3.93,https://www.goodreads.com/book/show/9578677-the-silent-girl
Martin Swans Diary: Black Water Crossing,,['Kyle Keyes'],9781456503796,"['Drama', 'Fiction', 'Novels', 'Thriller', 'Epic', 'Contemporary', 'Suspense', 'Mystery', 'Adult', 'Young Adult']","Martin Swan was not a terrorist, nor a truck driver. He only replied to the want-ad because the wording linked Florida with Washington DC and wanted someone who could speak Arabic. The year was 2008. Jobs were scarce, gas prices high. The back page ad called for a big rig driver with a clean record, who could be at Black Water Crossing the day before Halloween. As fate would have it, a quirky satellite blackout occurred before the government agent could complete the overseas agreement. A follow-up call led nowhere. Thus, the mid-east connection never fell victim to a federal communications dragnet – nor could Martin Swan detail the pending threat against Washington, or where the explosives would come ashore.",306,2011,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385945576l/11424443.jpg,"2,874",4.42,https://www.goodreads.com/book/show/9578677-the-silent-girl
Sworn to Silence,Kate Burkholder #1,['Linda Castillo'],9780312374976,"['Mystery', 'Thriller', 'Fiction', 'Crime', 'Amish', 'Suspense', 'Mystery Thriller', 'Audiobook', 'Adult', 'Contemporary']","Some secrets are too terrible to reveal . . .Some crimes are too unspeakable to solve . . . In the sleepy rural town of Painters Mill, Ohio, the Amish and ""English"" residents have lived side by side for two centuries. But sixteen years ago, a series of brutal murders shattered the peaceful farming community. In the aftermath of the violence, the town was left with a sense of fragility, a loss of innocence. Kate Burkholder, a young Amish girl, survived the terror of the Slaughterhouse Killer but came away from its brutality with the realization that she no longer belonged with the Amish. Now, a wealth of experience later, Kate has been asked to return to Painters Mill as Chief of Police. Her Amish roots and big city law enforcement background make her the perfect candidate. She's certain she's come to terms with her past--until the first body is discovered in a snowy field. Kate vows to stop the killer before he strikes again. But to do so, she must betray both her family and her Amish past--and expose a dark secret that could destroy her.",321,2009,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388818184l/6115138.jpg,"40,610",4.01,https://www.goodreads.com/book/show/9578677-the-silent-girl
Diary of a Lost Girl: The Autobiography of Kola Boof,,['Kola Boof'],9780971201989,"['Biography', 'Autobiography', 'Nonfiction', 'Memoir', 'Biography Memoir']","Kola Boof's long awaited autobiography ""Diary of a Lost Girl"" is nothing less than magnificent. Many will be spellbound by more than 90 pages detailing her terrifying experience as Osama Bin Laden's former mistress, but the Sudanese-born Novelist/Poet writes even more profoundly about the hardships of being vaginally circumcised, about witnessing her birth parents killed in her presence as a small child, about slavery and Arabism in Sudan, about being adopted and raised in the U.S. by African Americans, about her quest for true love, and in one particularly daring chapter, about her hopes for the future of her sons. Add to that years of psychiatric treatment, a struggle with manic anger and quite a few daring romances other than Bin Laden and you've got the perfect ingredients for a feature film.Critically acclaimed for her powerful novels ""Flesh and the Devil"", ""Pure Nigger Evil"" and the classic short story collection, ""Long Train to the Redeeming Sin""...I'm now convinced that there's no way Kola Boof could ever create a fictional character in one of her novels that is more glamorous, sad, enigmatic and intriguing than she herself is in real life.",441,2003,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1172479375l/180026._SX318_.jpg,719,3.2,https://www.goodreads.com/book/show/9578677-the-silent-girl
The Last Don,Mario Puzo's Mafia,['Mario Puzo'],9780345412218,"['Fiction', 'Mystery', 'Crime', 'Thriller', 'Novels', 'Classics', 'Historical', 'Historical Fiction', 'Mystery Thriller', 'Action', 'Drama']","The last don is Domenico Clericuzio, a wise and ruthless man who is determined to see his heirs established in legitimate society but whose vision is threatened when secrets from the family's past spark a vicious war between two blood cousins.This is a mesmerizing tale that takes us inside the equally corrupt worlds of the mob, the movie industry, and the casinos - where beautiful actresses and ruthless hit men are ruled by lust and violence, where sleazy producers and greedy studio heads are drunk with power, where crooked cops and desperate gamblers play dangerous games of betrayal, and where one man controls them all.",498,1996,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436903416l/364089.jpg,"16,342",3.85,https://www.goodreads.com/book/show/9578677-the-silent-girl
Planet of the Apes,,"['Pierre Boulle', 'Xan Fielding']",9780345447982,"['Science Fiction', 'Fiction', 'Classics', 'Cultural', 'France', 'Fantasy', 'Dystopia', 'Science Fiction Fantasy', 'Adventure', 'Novels', 'Media Tie In']","""I am confiding this manuscript to space, not with the intention of saving myself, but to help, perhaps, to avert the appalling scourge that is menacing the human race. Lord have pity on us!""With these words, Pierre Boulle hurtles the reader onto the Planet of the Apes. In this simian world, civilization is turned upside down: apes are men and men are apes; apes rule and men run wild; apes think, speak, produce, wear clothes, and men are speechless, naked, exhibited at fairs, used for biological research. On the planet of the apes, man, having reached to apotheosis of his genius, has become inert.To this planet come a journalist and a scientist. The scientist is put into a zoo, the journalist into a laboratory. Only the journalist retains the spiritual strength and creative intelligence to try to save himself, to fight the appalling scourge, to remain a man.Out of this situation, Pierre Boulle has woven a tale as harrowing, bizarre, and meaningful as any in the brilliant roster of this master storyteller. With his customary wit, irony, and disciplined intellect and style, the author ofThe Bridge Over the River Kwaitells a swiftly moving story dealing with man's conflicts, and takes the reader into a suspenseful and strangely fascinating orbit.",268,1963,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320558901l/414895.jpg,"37,406",3.96,https://www.goodreads.com/book/show/9578677-the-silent-girl
Apathy and Other Small Victories,,['Paul Neilan'],9780312351748,"['Fiction', 'Humor', 'Comedy', 'Contemporary', 'Mystery', 'Novels', 'Crime', 'Adult Fiction', 'Literature', 'Literary Fiction']","The only thing Shane cares about is leaving. Usually on a Greyhound bus, right before his life falls apart again. Just like he planned. But this time it's complicated: there's a sadistic corporate climber who thinks she's his girlfriend, a rent-subsidized affair with his landlord's wife, and the bizarrely appealing deaf assistant to Shane's cosmically unstable dentist.When one of the women is murdered, and Shane is the only suspect who doesn't care enough to act like he didn't do it, the question becomes just how he'll clear the good name he never had and doesn't particularly want: his own.",240,2006,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1311996129l/97084.jpg,"10,051",3.78,https://www.goodreads.com/book/show/9578677-the-silent-girl
The Affair,Jack Reacher #16,['Lee Child'],9780593065709,"['Thriller', 'Fiction', 'Mystery', 'Crime', 'Action', 'Suspense', 'Mystery Thriller', 'Audiobook', 'War', 'Military Fiction', 'Adventure']","March 1997. A woman has her throat cut behind a bar in Carter Crossing, Mississippi. Just down the road is a big army base. Is the murderer a local guy - or is he a soldier?Jack Reacher, still a major in the military police, is sent in undercover. The county sheriff is a former US Marine - and a stunningly beautiful woman. Her investigation is going nowhere. Is the Pentagon stonewalling her? Or doesn't she really want to find the killer?The adrenaline-pumping, high-voltage action inThe Affairis set just six months before the opening ofKilling Floor, and it marks a turning point in Reacher's career. If he does what the army wants, will he be able to live with himself? And if he doesn't, will the army be able to live with him?Is this his last case in uniform?",427,2011,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327982045l/10428708.jpg,"91,752",4.1,https://www.goodreads.com/book/show/9578677-the-silent-girl
