title,series,authors,isbn,genres,description,pages,year,language,cover_image,total_number_ratings,average_rating,book_url
,None,None,,[],None,None,2009,,,,,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World
Angle of Repose,,['Wallace Stegner'],9780140169300,"['Fiction', 'Historical', 'Historical Fiction', 'Classics', 'Westerns', 'Literature', 'Literary Fiction', 'Novels', 'Book Club', 'Audiobook']","Wallace Stegner's Pultizer Prize-winning novel is a story of discovery—personal, historical, and geographical. Confined to a wheelchair, retired historian Lyman Ward sets out to write his grandparents' remarkable story, chronicling their days spent carving civilization into the surface of America's western frontier. But his research reveals even more about his own life than he's willing to admit. What emerges is an enthralling portrait of four generations in the life of an American family.",569,1971,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329151576l/292408.jpg,"58,132",4.21,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World
Reading Lolita in Tehran: A Memoir in Books,,['Azar Nafisi'],9780812971064,"['Nonfiction', 'Autobiography', 'Memoir', 'Biography', 'Cultural', 'Iran', 'Writing', 'Books About Books', 'Feminism', 'History', 'Biography Memoir', 'Womens']","Every Thursday morning for two years in the Islamic Republic of Iran, a bold and inspired teacher named Azar Nafisi secretly gathered seven of her most committed female students to read forbidden Western classics. As Islamic morality squads staged arbitrary raids in Tehran, fundamentalists seized hold of the universities, and a blind censor stifled artistic expression, the girls in Azar Nafisi's living room risked removing their veils and immersed themselves in the worlds of Jane Austen, F. Scott Fitzgerald, Henry James, and Vladimir Nabokov. In this extraordinary memoir, their stories become intertwined with the ones they are reading.Reading Lolita in Tehranis a remarkable exploration of resilience in the face of tyranny and a celebration of the liberating power of literature.",356,2003,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397751318l/7603.jpg,"133,138",3.62,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World
Kane & Abel,Kane & Abel #1,['Jeffrey Archer'],9780312995058,"['Fiction', 'Historical', 'Historical Fiction', 'Thriller', 'Drama', 'Classics', 'Novels', 'Mystery', 'Contemporary', 'Audiobook']","Born on the same day near the turn of the century on opposite sides of the world, both men are brought together by fate and the quest of a dream. These two men -- ambitious, powerful, ruthless -- are locked in a relentless struggle to build an empire, fuelled by their all-consuming hatred. Over 60 years and three generations, through war, marriage, fortune, and disaster, Kane and Abel battle for the success and triumph that only one man can have.",592,1971,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388965561l/78983.jpg,"109,618",4.3,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World
Westwind Secrets,,['Marilyn Dalla Valle'],9798710771,"['Drama', 'Novels', 'Contemporary', 'Fiction']","Devastated by her husband's infidelity, romance writer, Mysti Wade, loads her personal possessions into a rented trailer and sets off to claim her unseen inheritance with her rescued hound, Zak. Left by her estranged grandmother, the Second Empire Victorian mansion on Rhode Island's Narragansett Bay is thirty years past prime condition. The estate has no money for maintenance and repairs. Stuck, with meager means and no place to go, Mysti stays, despite rumored ghosts. When a drifter, Harry Pearson, shows up during a severe thunderstorm, she agrees to let him live in the carriage house in exchange for work. Soon, the tumbledown, brick fortress, springs back to life with mowed lawns, tended gardens, rebuilt porches and painted trim, but invisible evil shrouds the property. Broke, and heartbroken by her failed marriage, Mysti abandons a romance novel to write a mystery, using reality for inspiration. Oblivious to danger and driven by an unexplainable force, she delves into her grandmother’s accidental death and squandered assets with skeptical eyes. Bodies drop to protect guilty secrets, some buried for generations. Walking a tightrope to stay alive and protect her dog, Mysti Wade exposes deceit, greed and murder. Justice is served!",405,2021,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1614617321l/57251466._SY475_.jpg,"8,248",4.3,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World
Beyond Good and Evil,,"['Friedrich Nietzsche', 'R.J. Hollingdale', 'Michael Tanner']",9780140449235,"['Philosophy', 'Nonfiction', 'Classics', 'European Literature', 'German Literature', 'Psychology', 'Religion', 'Literature', '19th Century', 'History', 'Theory']","Friedrich Nietzsche'sBeyond Good and Evilis translated from the German by R.J. Hollingdale with an introduction by Michael Tanner in Penguin Classics.Beyond Good and Evilconfirmed Nietzsche's position as the towering European philosopher of his age. The work dramatically rejects the tradition of Western thought with its notions of truth and God, good and evil. Nietzsche demonstrates that the Christian world is steeped in a false piety and infected with a 'slave morality'. With wit and energy, he turns from this critique to a philosophy that celebrates the present and demands that the individual imposes their own 'will to power' upon the world.This edition includes a commentary on the text by the translator and Michael Tanner's introduction, which explains some of the more abstract passages inBeyond Good and Evil.Frederich Nietzsche (1844-1900) became the chair of classical philology at Basel University at the age of 24 until his bad health forced him to retire in 1879. He divorced himself from society until his final collapse in 1899 when he became insane. A powerfully original thinker, Nietzsche's influence on subsequent writers, such as George Bernard Shaw, D.H. Lawrence, Thomas Mann and Jean-Paul Sartre, was considerable.If you enjoyedBeyond Good and Evilyou might like Nietzsche'sThus Spoke Zarathustra, also available in Penguin Classics.""One of the greatest books of a very great thinker."" —Michael Tanner",240,1886,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388607391l/12321.jpg,"78,960",3.99,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World
Inferno,Robert Langdon #4,['Dan Brown'],9780385537858,"['Fiction', 'Thriller', 'Mystery', 'Mystery Thriller', 'Suspense', 'Historical', 'Historical Fiction', 'Adventure', 'Novels', 'Crime', 'Adult']","Harvard professor of symbology Robert Langdon awakens in an Italian hospital, disoriented and with no recollection of the past thirty-six hours, including the origin of the macabre object hidden in his belongings. With a relentless female assassin trailing them through Florence, he and his resourceful doctor, Sienna Brooks, are forced to flee. Embarking on a harrowing journey, they must unravel a series of codes, which are the work of a brilliant scientist whose obsession with the end of the world is matched only by his passion for one of the most influential masterpieces ever written, Dante Alighieri's The Inferno.Dan Brown has raised the bar yet again, combining classical Italian art, history, and literature with cutting-edge science in this sumptuously entertaining thriller.",463,2013,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534070896l/17212231.jpg,"512,045",3.86,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World
An Inquiry into the Nature and Causes of the Wealth of Nations,,['Adam Smith'],9780226763743,"['Economics', 'Nonfiction', 'Philosophy', 'Classics', 'Politics', 'History', 'Business', 'Finance', 'Political Science', 'Sociology']","Adam Smith's masterpiece, first published in 1776, is the foundation of modern economic thought and remains the single most important account of the rise of, and the principles behind, modern capitalism. Written in clear and incisive prose,The Wealth of Nationsarticulates the concepts indispensable to an understanding of contemporary society; and Robert Reich's Introduction both clarifies Smith's analyses and illuminates his overall relevance to the world in which we live. As Reich writes, ""Smith's mind ranged over issues as fresh and topical today as they were in the late eighteenth century--jobs, wages, politics, government, trade, education, business, and ethics.""Introduction by Robert Reich - Commentary by R. H. Campbell and A. S. Skinner -Includes a Modern Library Reading Group Guide",1076,1776,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567191193l/25698._SY475_.jpg,"33,873",3.84,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World
The Tenant of Wildfell Hall,,"['Anne Brontë', 'Stevie Davies']",9780140434743,"['Classics', 'Fiction', 'Romance', 'Literature', '19th Century', 'Historical', 'Victorian', 'Historical Fiction', 'Gothic', 'European Literature', 'British Literature', 'Classic Literature']","Note: Editions of The Tenant that start with: ""You must go back with me..."" are incomplete. Actual opening line of the novel is: ""To J. Halford, Esq. Dear Halford, when we were together last...""This is the story of a woman's struggle for independence. Helen ""Graham"" has returned to Wildfell Hall in flight from a disastrous marriage. Exiled to the desolate moorland mansion, she adopts an assumed name and earns her living as a painter.",576,1848,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479652419l/337113.jpg,"96,976",3.98,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World
The Goose Girl,The Books of Bayern #1,['Shannon Hale'],9781582349909,"['Fantasy', 'Young Adult', 'Fairy Tales', 'Romance', 'Fiction', 'Retellings', 'Childrens', 'Middle Grade', 'Adventure', 'Young Adult Fantasy']","She was born with her eyes closed and a word on her tongue, a word she could not taste.Her name was Anidori-Kiladra Talianna Isilee, Crown Princess of Kildenree, and she spent the first years of her life listening to her aunt’s stories and learning the language of the birds, especially the swans. And when she was older, she watched as a colt was born, and she heard the first word on his tongue, his name, Falada.From the Grimm’s fairy tale of the princess who became a goose girl before she could become queen, Shannon Hale has woven an incredible, original, and magical tale of a girl who must find her own unusual talents before she can lead the people she has made her own.",383,2003,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1617553319l/179064._SY475_.jpg,"147,424",4.09,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World
The Bean Trees,Greer Family #1,['Barbara Kingsolver'],9780812474947,"['Fiction', 'Contemporary', 'Novels', 'Literary Fiction', 'Adult Fiction', 'Adult', 'Classics', 'Academic', 'School', 'Literature', 'Realistic Fiction']","Clear-eyed and spirited, Taylor Greer grew up poor in rural Kentucky with the goals of avoiding pregnancy and getting away. But when she heads west with high hopes and a barely functional car, she meets the human condition head-on. By the time Taylor arrives in Tucson, Arizona, she has acquired a completely unexpected child, a three-year-old American Indian girl named Turtle, and must somehow come to terms with both motherhood and the necessity for putting down roots. Hers is a story about love and friendship, abandonment and belonging, and the discovery of surprising resources in apparently empty places.",232,1988,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1443483961l/30868.jpg,"140,254",3.98,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World
Winter's Tale,,['Mark Helprin'],9780156031196,"['Fiction', 'Fantasy', 'Historical', 'Historical Fiction', 'Magical Realism', 'Romance', 'New York', 'Unfinished', 'Science Fiction', 'Steampunk', 'Literature']","New York City is subsumed in arctic winds, dark nights, and white lights, its life unfolds, for it is an extraordinary hive of the imagination, the greatest house ever built, and nothing exists that can check its vitality. One night in winter, Peter Lake, orphan and master-mechanic, attempts to rob a fortress-like mansion on the Upper West Side.Though he thinks the house is empty, the daughter of the house is home. Thus begins the love between Peter Lake, a middle-aged Irish burglar, and Beverly Penn, a young girl, who is dying.Peter Lake, a simple, uneducated man, because of a love that, at first he does not fully understand, is driven to stop time and bring back the dead. His great struggle, in a city ever alight with its own energy and besieged by unprecedented winters, is one of the most beautiful and extraordinary stories of American literature.",748,1983,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442048864l/12967._SY475_.jpg,"27,087",3.5,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World
Dear John,,['Nicholas Sparks'],9780446528054,"['Romance', 'Fiction', 'Womens Fiction', 'Chick Lit', 'Contemporary', 'Adult', 'Adult Fiction', 'Young Adult', 'Contemporary Romance', 'Love', 'Drama']","An angry rebel, John dropped out of school and enlisted in the Army, not knowing what else to do with his life--until he meets the girl of his dreams, Savannah. Their mutual attraction quickly grows into the kind of love that leaves Savannah waiting for John to finish his tour of duty, and John wanting to settle down with the woman who has captured his heart.But 9/11 changes everything. John feels it is his duty to re-enlist. And sadly, the long separation finds Savannah falling in love with someone else.Dear John, the letter read... and with those two words, a heart was broken and two lives were changed forever. Returning home, John must come to grips with the fact that Savannah, now married, is still his true love—and face the hardest decision of his life.",276,2006,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397749854l/5526.jpg,"568,242",4.03,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World
The Eyre Affair,Thursday Next #1,['Jasper Fforde'],9780142001806,"['Fantasy', 'Fiction', 'Mystery', 'Humor', 'Science Fiction', 'Writing', 'Books About Books', 'Time Travel', 'Alternate History', 'Science Fiction Fantasy', 'Adult']","Great Britain circa 1985: time travel is routine, cloning is a reality (dodos are the resurrected pet of choice), and literature is taken very, very seriously. Baconians are trying to convince the world that Francis Bacon really wrote Shakespeare, there are riots between the Surrealists and Impressionists, and thousands of men are named John Milton, an homage to the real Milton and a very confusing situation for the police. Amidst all this, Acheron Hades, Third Most Wanted Man In the World, steals the original manuscript of Martin Chuzzlewit and kills a minor character, who then disappears from every volume of the novel ever printed! But that's just a prelude . . .Hades' real target is the beloved Jane Eyre, and it's not long before he plucks her from the pages of Bronte's novel. Enter Thursday Next. She's the Special Operative's renowned literary detective, and she drives a Porsche. With the help of her uncle Mycroft's Prose Portal, Thursday enters the novel to rescue Jane Eyre from this heinous act of literary homicide. It's tricky business, all these interlopers running about Thornfield, and deceptions run rampant as their paths cross with Jane, Rochester, and Miss Fairfax. Can Thursday save Jane Eyre and Bronte's masterpiece? And what of the Crimean War? Will it ever end? And what about those annoying black holes that pop up now and again, sucking things into time-space voids . . .Suspenseful and outlandish, absorbing and fun, The Eyre Affair is a caper unlike any other and an introduction to the imagination of a most distinctive writer and his singular fictional universe.",374,2001,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445540555l/27003._SY475_.jpg,"138,353",3.86,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World
The Song of Achilles,,"['Madeline Miller', 'David Thorpe']",9781408816035,"['Historical', 'Historical Fiction', 'Fantasy', 'Fiction', 'Mythology', 'Romance', 'LGBT', 'Retellings', 'Queer', 'Greek Mythology']","Greece in the age of heroes. Patroclus, an awkward young prince, has been exiled to the court of King Peleus and his perfect son Achilles. By all rights their paths should never cross, but Achilles takes the shamed prince as his friend, and as they grow into young men skilled in the arts of war and medicine their bond blossoms into something deeper - despite the displeasure of Achilles' mother Thetis, a cruel sea goddess. But then word comes that Helen of Sparta has been kidnapped. Torn between love and fear for his friend, Patroclus journeys with Achilles to Troy, little knowing that the years that follow will test everything they hold dear.Profoundly moving and breathtakingly original, this rendering of the epic Trojan War is a dazzling feat of the imagination, a devastating love story, and an almighty battle between gods and kings, peace and glory, immortal fame and the human heart.",352,2011,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331154660l/11250317.jpg,"542,285",4.41,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World
Nausea,,"['Jean-Paul Sartre', 'Lloyd Alexander', 'حسین سلیمانی\u200cنژاد', 'H.P. van den Aardweg', 'Hayden Carruth']",9780811201889,"['Philosophy', 'Fiction', 'Classics', 'Cultural', 'France', 'Literature', 'European Literature', 'French Literature', 'Novels', '20th Century', 'Nobel Prize', 'Unfinished']","Nauseais the story of Antoine Roquentin, a French writer who is horrified at his own existence. In impressionistic, diary form he ruthlessly catalogues his every feeling and sensation about the world and people around him.His thoughts culminate in a pervasive, overpowering feeling of nausea which ""spread at the bottom of the viscous puddle, at the bottom ofourtime, the time of purple suspenders and broken chair seats; it is made of wide, soft instants, spreading at the edge, like an oil stain.""Roquentin's efforts to try and come to terms with his life, his philosophical and psychological struggles, give Sartre the opportunity to dramatize the tenets of his Existentialist creed.The introduction for this edition ofNauseaby Hayden Carruth gives background on Sartre's life and major works, a summary of the principal themes of Existentialist philosophy, and a critical analysis of the novel itself.",178,1938,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377674928l/298275.jpg,"96,974",3.92,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World
Needful Things,,['Stephen King'],0670839531,"['Horror', 'Fiction', 'Thriller', 'Fantasy', 'Supernatural', 'Mystery', 'Paranormal', 'Suspense', 'Audiobook', 'Adult']","Leland Gaunt opens a new shop in Castle Rock called Needful Things. Anyone who enters his store finds the object of his or her lifelong dreams and desires: a prized baseball card, a healing amulet. In addition to a token payment, Gaunt requests that each person perform a little ""deed,"" usually a seemingly innocent prank played on someone else from town. These practical jokes cascade out of control and soon the entire town is doing battle with itself. Only Sheriff Alan Pangborn suspects that Gaunt is behind the population's increasingly violent behavior.",790,1991,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1315767817l/107291.jpg,"226,055",3.93,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World
Complicated Moonlight,DCYE #2,['Lynessa Layne'],,"['Polyamorous', 'Reverse Harem', 'Academic', 'College']","In this second volume of the Don't Close Your Eyes series, the evolving love triangle between Jase, Kinsley and Klive intensifies.Klive’s Nightshade superiors command him to stay away from Kinsley or else.Jase makes a move toward commitment, asking Kinsley for more.When an Inferno biker crosses the line with Kinsley, Jase takes a violent stand while Klive defies orders defending her.Afraid of the biker’s aggression, baffled by Klive’s sudden distance and uneasy with a side of Jase she's never seen before, Kinsley seeks solace in her friendships.Her brief reprieve quickly upends when an old enemy with eyes for Jase reappears in her life, reigniting their former feud.Will Kinsley take Jase’s offer to be together, or follow the gravitational pull toward the man she thinks is the safer option, never knowing she’s amplifying the threat to her life?Set in the tropical locales of Florida, this dual POV romantic suspense follows Klive, Kinsley and Jase into their perilous conflicts between good, evil, love, hate and the bounds they break when pushed to their limits.",287,2020,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1598905737l/55196363._SY475_.jpg,333,4.32,https://www.goodreads.com/book/show/10374.Hard_Boiled_Wonderland_and_the_End_of_the_World
