title,series,authors,isbn,genres,description,pages,year,language,cover_image,total_number_ratings,average_rating,book_url
,None,None,,[],None,None,2013,,,,,https://www.goodreads.com/book/show/652074.The_Swimmer
Adventure-Pom!,,"['Sean Dryden', 'Jerry Seguin']",0989913031,"['Animals', 'Childrens', 'Young Readers', 'Dogs', 'Adventure', 'Family', 'Picture Books', 'Juvenile']","Adventure-Pom! brings kids on the fun filled adventure's of Captain Henry Gingersnaps. Together they will search beaches, parks and trails for the Pals Henry needs to face the Cranky Kitties.This lovable Pomeranian and his new Dog Pal buddies will capture your heart and imagination with fluff tail poof! Engaging dialog and wonderfully detailed photography helps bring this journey alive, and parents may just find their inner pom voice as they read along with the kids.*** A $1 donation will be made to the Berkeley East Bay Humane Society by the publisher for each copy of the book sold. ***""Unique use of photography, dogs (and cats!) and story telling earns this new children's book a rating of... 5 Poof Tails Wagging!"" - Redheather Book Review",50,2013,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380764557l/18620524.jpg,52,4.08,https://www.goodreads.com/book/show/652074.The_Swimmer
Aether Warriors (The Hidden War Series #1),,['Dean Ravenola'],9781478700609,[],,196,2013,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383690498l/18750329.jpg,18,4.11,https://www.goodreads.com/book/show/652074.The_Swimmer
Danyrogof Deep,,['Ross Dinwiddy'],9780992644505,[],"JOURNEY INTO THE DEEP.Britain is in the grip of a bizarre and terrifying crisis – people all over the country are bursting into flames and no one knows why. When Twelve-year-old Jake Darrow’s parents fall victim to this outbreak of spontaneous combustion, he vows to solve the mystery and stop the deadly fires, but nobody is taking him seriously and his investigation has only led to what seems like a dead end – a disused and derelict coalmine, the Danyrogof Deep.Far below the surface of the earth, in a world ravaged by war and plagued by monsters, the cunning and brutal General Mercer Hext is weaving a complex plan, a plan to commit the most insane act of destruction ever devised. Jake and Hext are heading for an incredible confrontation. Only one of them can win – an end to the life devouring fires or the whole world dying in flames.Jake is the hero who can save us all – he just doesn't know it yet.",300,2013,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386754613l/18491274.jpg,12,4.33,https://www.goodreads.com/book/show/652074.The_Swimmer
,None,None,,[],None,None,1998,,,,,https://www.goodreads.com/book/show/652074.The_Swimmer
The Scorpion's Sting,,['J.D. Masterson'],9781616636524,['Fiction'],"With all my degrees and knowledge, how could I have lived with my head in the sand for so long? I'm thinking of nicknaming myself 'Ostrich'... head in the sand, backside flopping around in the air, going around in circles, tripping over my own long legs and awkward feet, never getting anywhere at all. It certainly seems an appropriate label, especially given the latest mess I'm now working my way through Mr. Magdalena LaSige, a thirty-three-year-old criminal archepsychologist, throws herself headfirst into finding a kidnapped Carmelite nun-the sister of her former professor, the handsome and wealthy Dr. Peter Janus. She is given ancient pictures and symbols sent from the kidnappers, clues in an archetypal trail of deceit. The Pyramids of Giza, DNA codes, constellations, medicine, money-these symbols, stories, and legends all combine to challenge everything Magdalena has taken for granted as truth. And the truth seems to be the last thing Dr. Janus wants to discuss. What is his connection with the pharmaceutical companies he consults for, and how does that play into the kidnapping? Is the 'scorpion's sting' a medical project or something much more sinister? Painfully aware of her limitations, Magdalena uncovers religious, medical, and governmental lies while racing against time. Will she solve the mystery, or will the truth behind the deceptions leave Magdalena paralyzed by the scorpion's sting?",398,2010,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1287852481l/9562173.jpg,21,3.86,https://www.goodreads.com/book/show/652074.The_Swimmer
It Comes Natural - Understanding Natural and Integrative Medicine,,['Marsha Gujurati'],1500880620,[],"It Comes Natural - A Modern Approach and Analysis of Understanding the Use and Principals Natural and Integrative Medicine in Today's World.It Comes Natural takes a look at how the body is designed to not only heal itself, but maintain itself with proper healthy practices. It Comes Natural also takes a look at the clash of the world of Ancient vs. Modern and how conventional practices are incorporating a more natural approach to medicine.It Comes Natural also takes a look into self help measures to strengthen our bodies and will to not only heal oneself, but properly maintain our body at the same time.",23,2013,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383580058l/18752404.jpg,15,4.47,https://www.goodreads.com/book/show/652074.The_Swimmer
Son of the Morning,,['Linda Howard'],9780671799380,"['Romance', 'Science Fiction', 'Time Travel', 'Romantic Suspense', 'Historical Romance', 'Historical', 'Fantasy', 'Paranormal', 'Contemporary', 'Paranormal Romance', 'Contemporary Romance', 'Suspense']","All of Linda Howard's novels are wonderful but this exceptional time-travel is her first foray into paranormal romance--and it's not to be missed.Grace St. John, a scholar, unwittingly discovers the Knights of Templar's secret treasure. Suddenly, her life is upturned when she spies her boss murdering her husband and brother. With no reason to live, except to extract vengeance, Grace becomes a fugitive of the law as she attempts to find an explanation for this horrible act.Grace simultaneously translates 14th century medieval documents written by Black Niall. This embittered knight reaches into Grace's subconscious and the two begin to share dreams 700 years apart. A scholar specializing in ancient manuscripts, Grace St. John never imagined that a cache of fragile, old documents she discovered was the missing link to a lost Celtic treasure. But as soon as she deciphers the intriguing legend of the Knights of the Templar -- long fabled to hold the key to unlimited power -- Grace becomes the target of a ruthless killer bent on abusing the coveted force.Determined to stop him, Grace needs the help of a celebrated warrior bound by duty to uphold the Templar's secret for all eternity. But to find him -- and to save herself -- she must go back in time.Summoning the magic of an arcane ritual, Grace steps back to the barren hills of 14th-century Scotland, enduring the perils of an untamed land to confront Black Niall, a fierce man of dark fury and raw, unbridled desire. Driven by a mix of fear and passion, Grace enlists this brazen knight to join her in a modern-day search for a killer.In their quest to protect a timeless secret, they uncover a love for all time -- and a deadly duel of honor that risks everything they have.",374,1997,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352197405l/420737.jpg,"7,410",3.97,https://www.goodreads.com/book/show/652074.The_Swimmer
Have I Told You,Black Hollywood #1,['F.L. Jacob'],0615902529,"['Romance', 'New Adult', 'Adult Fiction', 'Erotica', 'Contemporary', 'Academic', 'College', 'Contemporary Romance', 'Menage']","Caston Black has it all, according to the outside world. The owner of the best-selling gentlemen’s magazine, Black Hollywood, has good looks, fame, fortune, and a reputation that precedes him. He can have any woman he wants, as long as he doesn’t keep them. Caston sets his sights on Sabrina for his next Hollywood Sweetheart. Little does he know he will find the woman to share his life, the one he is meant to keep forever.Sabrina Bennett has been in a mentally and physically abusive relationship that has destroyed the beautiful, confident dancer who arrived at college three years ago. She thinks the only good thing left in her life is her abusive boyfriend. Keeping her boyfriend happy is her number one priority, no matter how impossible. She’s been broken and molded into a frightened, unsure girl desperate to be worthy of love.Meeting by chance one evening, sparks fly between Caston and Sabrina. Neither expected the feelings they bring out in each other. Trying to have a normal relationship in their abnormal world is almost impossible, happiness is a new way of life for the lovers. They want to move forward, but the past won’t let go.Can Caston help Sabrina heal from her past abuse? Can Sabrina show Caston he is as strong as he appears to be? When is the price of love too much? What do you do when the biggest threat to the person you love is you?Warning: This book contains sexual encounters and graphic language that some readers may find objectionable. Contains graphic material that is not suitable for anyone under the age of 18.",0,2013,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380117687l/17880749.jpg,645,3.74,https://www.goodreads.com/book/show/652074.The_Swimmer
Non Friction,,['Morgan Parker'],0991764811,"['Romance', 'Contemporary Romance', 'Contemporary', 'Humor', 'Family Law', 'Divorce', 'Comedy']","After 12 years, 4 months and 1 and 1/2 weeks of marriage, his wife packs up and leaves with their daughter. So he writes an Indie novel. And it becomes a bestseller. Well, sort of.His fame brings him the lifestyle of a rockstar, and he has the fan mail (i.e. female undergarments, probably clean) to prove it.But seeing his fame, his wife suddenly believes in marriage counseling. Their homework: to create something beautiful for each other.So he writes Our Story, his literary secret-weapon that will win his wife back. But in the process he discovers that true love is more than just ticking the right boxes on a checklist..",276,2013,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383696378l/18755640.jpg,230,3.9,https://www.goodreads.com/book/show/652074.The_Swimmer
Running with God: A discipleship guide to grow in faith and experience the power and love of God,,"[""Liz Hill-O'Shea""]",9780984960132,[],"Is something missing in your spiritual life? Do you ever feel like you’re spiritually driving around with the parking brake on? If your answer is yes to these questions and you’ve been a follower of Jesus Christ for a number of years, then this book is for you. But be cautioned, for as you go through this book you will experience God challenging you to a deeper faith and gently putting His finger on those areas of your life that need some loving attention. You cannot read and apply the teaching of this book and not be challenged.Running with God is designed to strengthen you in your faith experience and take you to the next level in your spiritual maturity. It will provide you with:• knowledge of how to experience and encounter God in real and wondrous ways• a training program to help you become more disciplined and mature in your relationship with God• testimonies of individuals who have experienced God moving in their lives• practical and biblical insight to help you overcome the hindrances that are holding you back from growing spiritually• confidence in knowing God and the ability to understand His will in everyday situations",287,2013,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382941217l/18484397.jpg,7,5.0,https://www.goodreads.com/book/show/652074.The_Swimmer
Unthinkable Consequences,,['Bob Rector'],9781493563487,"['Mystery', 'Fiction', 'Suspense']","1959. Key Largo, FL. The landscape of America is about to change forever. Paula Taylor is not only ahead of the curve. She is the curve. Bold. Determined. Still stunningly beautiful at thirty-nine. Every fiber of her being screams to be free.She finds that freedom in the arms of Kurt Younger. Pirate. Rogue. A six-four monument to man in his most primal state. Paula knows nothing about him except that he taught her the joys of being a woman for the first time in her life. She can't lose that.Does it matter that she doesn't know where Kurt lives? Or what he does for a living? Would she feel differently about him if she knew of his bloodied past?Paula only knows she has to have him and won't let anybody or anything get in the way. Not her overbearing husband. Or her battle-ax mother-in-law. Or her Pi Kappa son. She's secretly emptied the family checking account (careful to take only half), bought a daring new wardrobe, a sexy red '56 T-Bird, and peeled rubber out of town. For good.When Paula joins Kurt at his secluded island paradise, he neglects to tell her about the two million dollars in stolen emeralds. Or the ruthless men who will kill to get them. Or his involvement. Why? Are these cutthroats really lusting after her more than the emeralds? And what havoc will Hurricane Judith wreak on everyone's nefarious, passionate schemes?In Paula's quest to have it all, she risks losing everything. Consequences? Unthinkable.",328,2013,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384812140l/18710633.jpg,115,3.96,https://www.goodreads.com/book/show/652074.The_Swimmer
Why the World Sucks and What We Can Do About It,,['B. Regan Asher'],9781494277826,[],"Tired of watching the news, which is almost always bad? Frustrated at the deterioration of our society? Concerned about the world we will leave to our children? Think that the average person was a better person a generation or two ago?Politics won't solve the problem. It's now a game which goes round in circles, accomplishing little. Financial mismanagement is everywhere. Look at Greece, Spain and Italy. But also look at France and the United States. We're managing our governments like spoiled children. And it doesn't matter whether it's liberals or conservatives who are in charge.Both left and right are to blame because the problem is the system itself. “Why the World Sucks” outlines the issues and provides possible solutions. From a slightly eccentric point of view and with a little bit of humor. What more could you ask for?",136,2013,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386639569l/19314973.jpg,11,3.45,https://www.goodreads.com/book/show/652074.The_Swimmer
Matter of Choice,,['R.M. Alexander'],1495492850,"['Romance', 'Contemporary', 'Contemporary Romance']","Some promises can’t be kept.Shannon Winters’ picture perfect marriage is in shambles after a car accident left her husband an amnesiac. The commitment to vows he doesn’t remember making keeps her fighting while covering up the parade of other women and a spectacle of bad behavior. Her career as owner and manager at a successful boutique hotel alongside the Hudson River keeps is her refuge, but, at thirty-seven years old, what she craves is the bond to be repaired.Even twenty years after high school, Triston Keyes continues to be haunted by the memories of the girl he’d lost, the only woman he’s ever loved. When he meets Shannon during a vacation, he finally has the chance to apologize. It’s the only hope he has if he ever wants to fall in love with anyone else.Sparks rekindle between them, and Shannon struggles to find a reason to stay true to a broken marriage which is quickly crumbling as she gravitates towards the forgotten love.Until her husband pleas for her to come back.But when the depth of betrayal is revealed, Shannon must choose her vows-and her beloved hotel-or to remain true to her heart; while Triston must fight to keep the past from catching up to his future.Both know nothing is a matter of luck, but a matter of choice ….",0,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386769229l/18721499.jpg,110,3.65,https://www.goodreads.com/book/show/652074.The_Swimmer
Circle of Five,Pha Yul #1,['Jan Raymond'],1494979438,"['Fantasy', 'Young Adult', 'Science Fiction', 'Adventure', 'Aliens', 'Fiction', 'Paranormal']","Circle of Five is the first book in the Pha Yul trilogy.After a sudden lightning storm, Sam, Cassie, Ryan, Maya and Seb find that they’ve acquired strange and amazing powers. Confused and scared, they turn to Mr. Harris, a teacher in their school, who offers to help them control their powers.But is there more to Mr. Harris than meets the eye? His cryptic explanations about their powers, how and why they manifested, leaves the five kids with more questions than answers. Can they trust Mr. Harris? Is he telling them the truth, or does he have his own reasons for helping them? What is the truth behind the secret society that he belongs to? The children try to figure out the answers as they work towards gaining control over their powers.Unknown to them, danger lingers near. They have to face the threat and put their lives at risk. They must learn to trust one another and combine their powers to survive…will they make it? Are their powers strong enough? And will they finally find the answers they seek?",352,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392257498l/20801439.jpg,317,4.19,https://www.goodreads.com/book/show/652074.The_Swimmer
Things Grak Hates,,['Peter J. Story'],0990749304,"['Fiction', 'Humor', 'Comedy', 'Fantasy', 'Politics', 'Literary Fiction']","Grak hates things. Lots of things. And with a peculiar intensity too.Grak’s contempt is so strong, in fact, that it often leaves his fellow tribesmen bewildered. And when attempting to describe his personality, they find themselves in need of words with greater nuance. “Neurotic” is typically used. “Sociopath” and “narcissist” are also common terms. The most popular descriptor, however, is “pathological.”Grak, on the other hand, sees his situation in a rather different light. He finds his behavior “necessary” and “selfless,” or even “benevolent” when his mood is just so. Most often, though, he simply attributes his nature to “being human.”But of all the things Grak despises, his antipathy for olives takes precedence. In his efforts to be rid of this nuisance, he gets his first taste of power and ignites a series of events with troubling consequences. Unwilling to give up his newfound influence, he sets about honing his only true talent: manipulation. But as his grip tightens, Grak’s naively selfish exterior crumbles to reveal a dark and malicious evil …In his debut work, author Peter J Story brews a robust psychological satire infused with dry humor and a pinch of emotion. Set just prior to recorded history, Things Grak Hates chronicles the life of a bizarre nomad and his descent toward evil. Along the way, this unconventional and introspective allegory explores a variety of complex issues. Among them: power, politics, religion, redemption, the dissemination of ideas, and human nature itself.",334,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396881604l/21856225.jpg,132,3.84,https://www.goodreads.com/book/show/652074.The_Swimmer
Safe & Sound,,['T.S. Krupa'],9781599324654,"['Romance', 'Fiction', 'Contemporary', 'Contemporary Romance', 'Adult Fiction']","When Jill met Jay Greenfield she knew she had found her forever love. She was a kindergarten teacher, he was a high-powered attorney and their lives were perfect. But when a tragic accident takes Jay’s life, this young bride is left to pick up the pieces.Jill finds herself a young widow facing multiple decisions she thought she had a lifetime to decide. With support from her childhood best friends, Lanie and Stella, Jill attempts to piece her life back together. With nightmares plaguing her dreams and the struggles of constant grief over Jay’s passing, Stella and Lanie keep near constant vigilance over her.In the process of settling the estate, Jill learns that her husband was not quite the man she thought he was. She finds herself transported to the small beach town of Oak Island, North Carolina. But the fairy tale ending she envisioned no longer exists. She must face the reality that Jay is gone as she finds herself having a chance at love one more time.Safe and Sound follows a yearlong journey of love, loss, friendship, and conquering the unexpected.",312,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387770323l/20256797.jpg,240,3.88,https://www.goodreads.com/book/show/652074.The_Swimmer
Planet Graxpiex,,['Rudi Hilmanto'],,[],Novel fiksi ini menggambarkan bagaimana kehidupan yang terjadi di Planet Graxpiex. Kehidupan yang terjadi pada dua masa yaitu masa kehidupan Makhluk Zelosygos dan kehidupan sebelum mereka hidup. Dua masa ini saling terkait dan tidak bisa di pisahkan. Banyak pertempuran dan rahasia-rahasia zaman yang tidak di terungkap dan diketahui oleh Makhluk Zelosygos. Makhluk Zelosygos menganggap pertempuran dan rahasia zaman tersebut adalah suatu bentuk mitologi yang melegenda di kehidupan mereka.,467,2014,Indonesian,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394615059l/21434857.jpg,10,3.5,https://www.goodreads.com/book/show/652074.The_Swimmer
,None,None,,[],None,None,2013,,,,,https://www.goodreads.com/book/show/652074.The_Swimmer
,None,None,,[],None,None,2014,,,,,https://www.goodreads.com/book/show/652074.The_Swimmer
Ancient Truth,Line of Blood Saga #1,['Jack Goodwind'],,"['Fantasy', 'Historical', 'Historical Fiction', 'Fiction', 'Science Fiction']","Ancient Truth is the first book of the Line of Blood Saga.It is an alternative vision of History based on the theories about an alien colonization of Earth even before the apparition of the Homo sapiens.In it, actual History, myths, religious tales and even urban legends are mixed together with the fantasy of the author to create a new and original story.Modern characters alternate with ancient ones seamless, to better guide the reader into something that is bound to be unique.Aside the original conquerors of Earth, the mythological deities called Anunnaki, other alien species take their place in forging the path of early man.Together with aliens various kind of monsters and mythological beings, are also present in the story. Naturally, the different parts of it take place in legendary locations and cities, with a large use of mythological artifacts and books.Moreover, many names, especially of the ancient characters, recall those of important figures of mythology, religion or actual history.Of course, mostly these characters are totally new, living situations and behaving even very differently from the real, or mythological, ones.Line of Blood Saga, and Ancient Truth as well, is in the end a work of fantasy, in which more than the actual stories, the only “true” thing is the introspection on the human soul, with all the interior struggling a man has, forced by the choice between good and evil.",281,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404259207l/22601659.jpg,62,4.32,https://www.goodreads.com/book/show/652074.The_Swimmer
