title,series,authors,isbn,genres,description,pages,year,language,cover_image,total_number_ratings,average_rating,book_url
Fifty Shades Trilogy,Fifty Shades #1-3,['E.L. James'],9780345803573,"['Romance', 'Adult Fiction', 'Erotica', 'Fiction', 'BDSM', 'Adult', 'Contemporary', 'Erotic Romance', 'Contemporary Romance', 'Womens Fiction', 'Chick Lit', 'Love']","Now available in a single volume, E L James'sNew York Times#1 bestselling trilogy has been hailed byEntertainment Weeklyas being ""in a class by itself."" Beginning with the GoodReads Choice Award Romance FinalistFifty Shades of Grey, the Fifty Shades Trilogy will obsess you, possess you, and stay with you forever.This bundle includes the following novels:FIFTY SHADES OF GREY: When college student Anastasia Steele goes to interview young entrepreneur Christian Grey, she encounters a man who is beautiful, brilliant, and intimidating. The unworldly Ana realizes she wants this man, and Grey admits he wants her, too - but on his own terms. When the couple embarks on a daring, passionately physical affair, Ana discovers Christian's secrets and explores her own desires.FIFTY SHADES DARKER: Daunted by Christian's dark secrets and singular tastes, Ana has broken off their relationship to start a new career. But desire for Christian still dominates her every waking thought. They rekindle their searing sensual affair, and while Christian wrestles with his inner demons, Ana is forced to make the most important decision of her life.FIFTY SHADES FREED: Now, Ana and Christian have it all - love, passion, intimacy, wealth, and a world of possibilities for their future. But Ana knows that loving her Fifty Shades will not be easy, and that being together will pose challenges that neither of them would anticipate. Just when it seems that their strength together will eclipse any obstacle, misfortune, malice, and fate conspire to turn Ana's deepest fears into reality.This book is intended for mature audiences.",1859,2005,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431573483l/13584236._SY475_.jpg,"117,248",4.11,https://www.goodreads.com/book/show/6621424-twenty-five-years-ago-today
Lock and Key,,['Sarah Dessen'],9780670010882,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Realistic Fiction', 'Womens Fiction', 'Chick Lit', 'Teen', 'Young Adult Contemporary', 'High School', 'Coming Of Age']","Ruby, where is your mother?Ruby knows that the game is up. For the past few months, she's been on her own in the yellow house, managing somehow, knowing that her mother will probably never return.That's how she comes to live with Cora, the sister she hasn't seen in ten years, and Cora's husband Jamie, whose down-to-earth demeanor makes it hard for Ruby to believe he founded the most popular networking Web site around. A luxurious house, fancy private school, a new wardrobe, the promise of college and a future; it's a dream come true. So why is Ruby such a reluctant Cinderella, wary and defensive? And why is Nate, the genial boy next door with some secrets of his own, unable to accept the help that Ruby is just learning to give?Best-selling author Sarah Dessen explores the heart of a gutsy, complex girl dealing with unforeseen circumstances and learning to trust again.",432,2008,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479691949l/1295102._SY475_.jpg,"148,279",3.99,https://www.goodreads.com/book/show/6621424-twenty-five-years-ago-today
"Never Eat Alone: And Other Secrets to Success, One Relationship at a Time",,['Keith Ferrazzi'],9780385512053,"['Business', 'Nonfiction', 'Self Help', 'Personal Development', 'Leadership', 'Psychology', 'Relationships', 'Language', 'Communication', 'Buisness', 'Management']","Do you want to get ahead in life?Climb the ladder to personal success?The secret, master networker Keith Ferrazzi claims, is in reaching out to other people. As Ferrazzi discovered early in life, what distinguishes highly successful people from everyone else is the way they use the power of relationships--so that everyone wins.In ""Never Eat Alone,"" Ferrazzi lays out the specific steps--and inner mindset--he uses to reach out to connect with the thousands of colleagues, friends, and associates on his Rolodex, people he has helped and who have helped him.The son of a small-town steelworker and a cleaning lady, Ferrazzi first used his remarkable ability to connect with others to pave the way to a scholarship at Yale, a Harvard MBA, and several top executive posts. Not yet out of his thirties, he developed a network of relationships that stretched from Washington's corridors of power to Hollywood's A-list, leading to him being named one of Crain's 40 Under 40 and selected as a Global Leader for Tomorrow by the Davos World Economic Forum.Ferrazzi's form of connecting to the world around him is based on generosity, helping friends connect with other friends. Ferrazzi distinguishes genuine relationship-building from the crude, desperate glad-handling usually associated with ""networking."" He then distills his system of reaching out to people into practical, proven principles. Among them:Don't keep score: It's never simply about getting what you want. It's about getting what you want and making sure that the people who are important to you get what they want, too.""Ping"" constantly: The Ins and Outs of reaching out to those in your circle of contacts all the time--not just when you need something.Never eat alone: The dynamics of status are the same whether you're working at a corporation or attending a society event-- ""invisibility"" is a fate worse than failure.In the course of the book, Ferrazzi outlines the timeless strategies shared by the world's most connected individuals, from Katherine Graham to Bill Clinton, Vernon Jordan to the Dalai Lama.Chock full of specific advice on handling rejection, getting past gatekeepers, becoming a ""conference commando,"" and more, ""Never Eat Alone"" is destined to take its place alongside ""How to Win Friends and Influence People"" as an inspirational classic.",309,2005,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320417949l/84699.jpg,"45,806",3.84,https://www.goodreads.com/book/show/6621424-twenty-five-years-ago-today
The First Pillar,Everville #1,['Roy Huff'],9780988936416,"['Fantasy', 'Young Adult', 'Science Fiction', 'Fiction', 'Adventure', 'Science Fiction Fantasy', 'Paranormal', 'Supernatural', 'Urban Fantasy', 'New Adult']","Owen Sage is the emblematic college freshman at Easton Falls University. He studies hard, plays hard, and is incredibly charming. With all the worries about his first year in college, he was not prepared for what would happen next. His way of life was flipped upside down when he was drawn into a different world, a world unbeknownst to him. He mysteriously crossed into another dimension, into the beautiful land of Everville. His tragic excitement was abruptly halted when he discovered that there was a darkness forged against both the natural world, which he knew well, and the new land which he discovered, Everville. He must devise a plan to save both worlds while joining forces with the race of Fron and The Keepers, whom both harbor hidden secrets he must learn in order to gain power over the evil that dwells in The Other In Between.With a race against time to save both worlds, his short time at Easton Falls did not quite prepare him for the evil, dark forces he must fight in order to conquer The Other In Between.",196,2013,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363674384l/17404703.jpg,712,3.62,https://www.goodreads.com/book/show/6621424-twenty-five-years-ago-today
Spring Water,,['John     Fitzgerald'],9781932339802,['Poetry'],,83,2005,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349072688l/2961481.jpg,17,4.29,https://www.goodreads.com/book/show/6621424-twenty-five-years-ago-today
Shattered and Shaken,Shaken #1,['Julie Bailes'],1492798398,"['New Adult', 'Romance', 'Contemporary Romance', 'War', 'Military Fiction', 'Contemporary', 'Young Adult', 'Business', 'Amazon']","Allie Anderson has encountered more heartache than any one person deserves to experience. She's lost her father to cancer, her brother to war, and the love of her life-Wyatt, took her most prized possession and vanished without notice. Wyatt once held Allie's heart in the palm of his hand-he crushed it.Blake, Allie's best friend turned lover is everything she needs; he'd give her the moon if she asked for it, but there's one problem-he wants Allie entirely.How can Allie give herself to Blake when she's not sure there's a her to give away? Allie's heart is like a puzzle that's unfinished and missing pieces-it's impossible to put together.After being MIA the last four years, Wyatt returns home. Allie's forced to make a decision on who she wants or who she believes she needs. No matter who she chooses someone will be devastated.Allie's life begins to fall into place, her heart begins to heal, and happy is no longer a foreign emotion-until she's betrayed by the two people she trusted most.Her heart's left shattered into a million pieces, how much pain can one person tolerate? Is her heart permanently damaged? Hearts are like broken glass; you can put it back together again, but it will never be the same.",184,2013,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375277495l/18188610.jpg,618,4.08,https://www.goodreads.com/book/show/6621424-twenty-five-years-ago-today
Conversation in the Cathedral,,"['Mario Vargas Llosa', 'Gregory Rabassa']",9780060732806,"['Fiction', 'Literature', 'Classics', 'Cultural', 'Latin American', 'Novels', 'European Literature', 'Spanish Literature', 'Latin American Literature', 'Nobel Prize', 'Historical', 'Historical Fiction', '20th Century']","A haunting tale of power, corruption, and the complex search for identity,Conversation in The Cathedraltakes place in 1950s Peru during the dictatorship of Manuel Apolinario Odría Amoretti. Over beers and a sea of freely spoken words, the conversation flows between two individuals, Santiago and Ambrosia, who talk of their tormented lives and of the overall degradation and frustration that has slowly taken over their town. Through a complicated web of secrets and historical references, Mario Vargas Llosa analyzes the mental and moral mechanisms that govern power and the people behind it. More than a historic analysis,Conversation in The Cathedralis a groundbreaking novel that tackles identity as well as the role of a citizen and how a lack of personal freedom can forever scar a people and a nation.",608,1969,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410128964l/53970.jpg,"7,625",4.34,https://www.goodreads.com/book/show/6621424-twenty-five-years-ago-today
"Fullmetal Alchemist, Vol. 1",Fullmetal Alchemist #1,"['Hiromu Arakawa', 'Akira Watanabe']",9781591169208,"['Sequential Art', 'Manga', 'Fantasy', 'Graphic Novels', 'Comics', 'Fiction', 'Young Adult', 'Science Fiction', 'Steampunk', 'Adventure', 'Comics Manga']","Breaking the laws of nature is a serious crime!In an alchemical ritual gone wrong, Edward Elric lost his arm and his leg, and his brother Alphonse became nothing but a soul in a suit of armor. Equipped with mechanical “auto-mail” limbs, Edward becomes a state alchemist, seeking the one thing that can restore his and his brother’s bodies...the legendary Philosopher’s Stone.Alchemy: the mystical power to alter the natural world; something between magic, art and science. When two brothers, Edward and Alphonse Elric, dabbled in this power to grant their dearest wish, one of them lost an arm and a leg…and the other became nothing but a soul locked into a body of living steel. Now Edward is an agent of the government, a slave of the military-alchemical complex, using his unique powers to obey orders…even to kill. Except his powers aren't unique. The world has been ravaged by the abuse of alchemy. And in pursuit of the ultimate alchemical treasure, the Philosopher's Stone, their enemies are even more ruthless than they are…",192,2002,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388179331l/870.jpg,"135,616",4.51,https://www.goodreads.com/book/show/6621424-twenty-five-years-ago-today
Knight of Flame,,['Scott Eder'],1606192930,['Fantasy'],"Fire. The most chaotic of the primal elements. When wielded properly by the Knight of Flame, it burns like the sun. Otherwise, it slowly consumes the Knight, burning away his control, driving him towards dark deeds.Stationed in Tampa, FL, Develor Quinteele, sixth Knight of Flame, waits impatiently for the predicted emergence of the last Gray Lord, his Order's ancient enemy. Hampered by a centuries-old tragedy, Dev knows of only one way to control his elemental power—rage. It broils just below his surface, waiting for the slightest provocation to set it alight.After a brutal attack by the Gray Lord's minions for which Dev is blamed, he's stripped of his freedom until he learns to control his violent impulses. With the help of his fellow Knights, can he balance his rage and unlock his true elemental potential to prevent Tampa's devastation?""In Knight of Flame Scott re-imagines traditional fantasy and forges something new from old metal—a fast-paced thriller that delivers a healthy dose of wonder. As enjoyable as it is engrossing."" ~ David Farland, International Best-Selling Author",355,2013,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379704804l/18522468.jpg,66,4.03,https://www.goodreads.com/book/show/6621424-twenty-five-years-ago-today
,None,None,,[],None,None,2005,,,,,https://www.goodreads.com/book/show/6621424-twenty-five-years-ago-today
Impulse,Impulse #1,['Ellen Hopkins'],9781416903567,"['Young Adult', 'Poetry', 'Fiction', 'Contemporary', 'Health', 'Mental Health', 'Realistic Fiction', 'Mental Illness', 'Teen', 'Romance', 'Sociology', 'Abuse']","Sometimes you don't wake up. But if you happen to, you know things will never be the same.Three lives, three different paths to the same destination: Aspen Springs, a psychiatric hospital for those who have attempted the ultimate act—suicide.Vanessa is beautiful and smart, but her secrets keep her answering the call of the blade.Tony, after suffering a painful childhood, can only find peace through pills.And Conner, outwardly, has the perfect life. But dig a little deeper and find a boy who is in constant battle with his parents, his life, himself.In one instant each of these young people decided enough was enough. They grabbed the blade, the bottle, the gun—and tried to end it all. Now they have a second chance, and just maybe, with each other's help, they can find their way to a better life—but only if they're strong and can fight the demons that brought them here in the first place.",666,2007,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427002059l/270805.jpg,"71,800",4.27,https://www.goodreads.com/book/show/6621424-twenty-five-years-ago-today
TOP SCHOOLS: Little Success Secrets,,['Francis Otieno'],9781496199089,[],"TOP SCHOOLS: Little Success Secrets, is a very special book, fascinating and thought provoking. Carefully written in a straight, forward and easy to understand style; to illustrate a clear picture of what goes on behind the making of a Top Learning Institution.What do they do different? What’s their School culture like? How do they prepare Students for Examinations? How do they generally handle their Students? What is so special about Teachers in such Schools? And what is unique about Students in such Schools? How do Students relate with Teachers in such Schools? What does it take to turn any ordinary Teacher into a special Teacher? What is unique about Heads of Such Institutions?Equally, read about: The 7 Principles for an Effective School Head. The Role of Family in a Teacher’s Life, and what it takes to build an enviable Family.",108,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394890945l/21465321.jpg,6,4.83,https://www.goodreads.com/book/show/6621424-twenty-five-years-ago-today
Vampire Princess Rising,The Winters Family Saga #2,['Jami Brumfield'],9781499227291,"['Paranormal', 'Vampires', 'Witches', 'Angels', 'Shapeshifters', 'Werewolves', 'Fantasy', 'Magic', 'Romance', 'Paranormal Romance', 'Supernatural', 'Demons']","Savannah Winters went from homecoming queen to vampire princess in one terrifying night. Now she must find a way to survive the dark world she lives without letting the anger and depression overwhelm and destroy her. Maintaining a balance between her supernatural identity and human cover is more difficult then she could ever imagine. And her decision to separate herself from her family only makes matters worse. How could she forgive her sister, Rebecca for the role she played in her demise?It’s a question Rebecca struggles with herself as she attempts to rebuild the Arizona wolf pack after the massacre that left her a lone wolf. How can she convince her dear sweet sister, Savannah to forgive her?While Rebecca and Savannah juggle the challenges of their new identities, responsibilities, political alliances, and the men in their lives Hunter becomes obsessed with unlocking the powers they have as natural born witches and finding a cure to the viruses that changed his sisters lives indefinitely.More family secrets unravel and threaten to destroy the fragile connection the Winters siblings share while more enemies come out of the darkness to tear their new worlds apart.",326,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400114041l/22090082.jpg,256,4.38,https://www.goodreads.com/book/show/6621424-twenty-five-years-ago-today
Dante's Amulet,Coriola #2,['Melinda De Ross'],,"['Romance', 'Contemporary Romance']","This book is out of print.Italian businessman Giovanni Coriola and English target-shooting trainer Sonia Galsworthy have only two things in common—a sizzling chemistry and no desire for commitment. When they meet in London, the world starts spinning faster and they quickly become addicted to each other. The incendiary passion between them skyrockets into smoldering, once-in-a-lifetime love.Just as they thought they had things settled, a strange discovery triggers a mysterious spiral of events that puts their lives in danger more than once, with no apparent reason.What connection could there be between an ancient amulet, a secret society and the long-dead poet Dante Alighieri? A sinister, complicated conspiracy that gradually catches up with the characters. And of course, one last twist before the ending.",316,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397406140l/21901385.jpg,11,4.55,https://www.goodreads.com/book/show/6621424-twenty-five-years-ago-today
Who Will Cry When You Die?,,['Robin S. Sharma'],9781401900120,"['Self Help', 'Nonfiction', 'Philosophy', 'Personal Development', 'Inspirational', 'Psychology', 'Spirituality', 'Leadership', 'Business', 'Audiobook']","Would you like to replace that empty feeling inside you with a deep sense of peace, passion, and purpose? Are your hoping that your life will not only be successful but significant? Are you ready to have the very best within you shine through and create a rich legacy in the process? If so, this potent little book, with its powerful life lessons and its gentle but profound wisdom, is exactly what you need to rise to your next level of living.Offering 101 simple solutions to life’s most frustrating challenges, bestselling author and life leadership guru Robin Sharma will show you exactly how to recreate your life so that you feel strikingly happy, beautifully fulfilled and deeply peaceful. Specific lessons include how to: ""Discover Your Calling,"" ""See Your Troubles as Blessings,"" ""Enjoy the Path, Not Just the Rewards,"" and ""Live Fully So You Can Die Happy."" This is a truly remarkable book that you will treasure for a lifetime!",224,1999,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1173447069l/289029._SX318_.jpg,"20,707",3.98,https://www.goodreads.com/book/show/6621424-twenty-five-years-ago-today
Edge of Eternity,The Century Trilogy #3,['Ken Follett'],9780525953098,"['Historical', 'Historical Fiction', 'Fiction', 'Audiobook', 'War', 'Novels', 'Adult', 'Literature', '20th Century', 'Politics', 'Drama']","Edge of Eternityis the sweeping, passionate conclusion to Ken Follett’s extraordinary historical epic, The Century Trilogy.Throughout these books, Follett has followed the fortunes of five intertwined families – American, German, Russian, English, and Welsh – as they make their way through the twentieth century. Now they come to one of the most tumultuous eras of all: the enormous social, political, and economic turmoil of the 1960s through the 1980s, from civil rights, assassinations, mass political movements and Vietnam to the Berlin Wall, the Cuban Missile Crisis, presidential impeachment, revolution – and rock and roll.East German teacher Rebecca Hoffman discovers she’s been spied on by the Stasi for years and commits an impulsive act that will affect her family for the rest of their lives.…George Jakes, the child of a mixed-race couple, bypasses a corporate law career to join Robert F. Kennedy’s Justice Department, and finds himself in the middle not only of the seminal events of the civil rights battle, but a much more personal battle of his own.…Cameron Dewar, the grandson of a senator, jumps at the chance to do some official and unofficial espionage for a cause he believes in, only to discover that the world is a much more dangerous place than he’d imagined.…Dimka Dvorkin, a young aide to Nikita Khrushchev, becomes a prime agent both for good and for ill as the United States and the Soviet Union race to the brink of nuclear war, while his twin sister, Tania, carves out a role that will take her from Moscow to Cuba to Prague to Warsaw – and into history.As always with Follett, the historical background is brilliantly researched and rendered, the action fast-moving, the characters rich in nuance and emotion. With the hand of a master, he brings us into a world we thought we knew but now will never seem the same again.",1098,1098,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377871984l/11389875.jpg,"90,311",4.14,https://www.goodreads.com/book/show/6621424-twenty-five-years-ago-today
The Jester,,"['James Patterson', 'Andrew Gross']",9780755300204,"['Fiction', 'Mystery', 'Historical', 'Historical Fiction', 'Thriller', 'Mystery Thriller', 'Crime', 'Fantasy', 'Murder Mystery', 'Adult']","Freedom - in eleventh-century France, it is a luxury enjoyed by only the King and nobility. For the serf, it is surely worth fighting for. But is it worth dying for?Arriving home disillusioned from the Crusades, Hugh DeLuc discovers that his village has been ransacked and his wife abducted. The dark riders came in the dead of night, like devils, wearing no colours but black crosses on their chests, leaving no clue as to who they are. Knights they may be, but honour and chivalry are not part of their code. They search for a relic, one worth more than any throne in Europe, and no man can stand in their way. Until Hugh, taking on the role of a jester, is able to infiltrate the enemy's castle where he believes his wife is being held captive.And when a man is fighting for freedom - for his wife, and for everything he holds dear - he will prove a formidable opponent.",548,2003,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347270829l/13157.jpg,"19,122",3.8,https://www.goodreads.com/book/show/6621424-twenty-five-years-ago-today
The Magic of Reality: How We Know What's Really True,,"['Richard Dawkins', 'Dave McKean']",9781439192818,"['Science', 'Nonfiction', 'Philosophy', 'Religion', 'Atheism', 'Biology', 'Evolution', 'Popular Science', 'Physics', 'Audiobook']","Magic takes many forms. Supernatural magic is what our ancestors used in order to explain the world before they developed the scientific method. The ancient Egyptians explained the night by suggesting the goddess Nut swallowed the sun. The Vikings believed a rainbow was the gods’ bridge to earth. The Japanese used to explain earthquakes by conjuring a gigantic catfish that carried the world on its back—earthquakes occurred each time it flipped its tail. These are magical, extraordinary tales. But there is another kind of magic, and it lies in the exhilaration of discovering the real answers to these questions. It is the magic of reality—science.Packed with clever thought experiments, dazzling illustrations and jaw-dropping facts, The Magic of Reality explains a stunningly wide range of natural phenomena. What is stuff made of? How old is the universe? Why do the continents look like disconnected pieces of a puzzle? What causes tsunamis? Why are there so many kinds of plants and animals? Who was the first man, or woman? This is a page-turning, graphic detective story that not only mines all the sciences for its clues but primes the reader to think like a scientist as well.Richard Dawkins, the world’s most famous evolutionary biologist and one of science education’s most passionate advocates, has spent his career elucidating the wonders of science for adult readers. But now, in a dramatic departure, he has teamed up with acclaimed artist Dave McKean and used his unrivaled explanatory powers to share the magic of science with readers of all ages. This is a treasure trove for anyone who has ever wondered how the world works. Dawkins and McKean have created an illustrated guide to the secrets of our world—and the universe beyond—that will entertain and inform for years to come.",271,2011,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327883246l/11256979.jpg,"23,882",4.05,https://www.goodreads.com/book/show/6621424-twenty-five-years-ago-today
Antony and Cleopatra,,"['William Shakespeare', 'Cynthia Marshall', 'Barbara A. Mowat', 'Paul Werstine']",9780743482851,"['Classics', 'Plays', 'Drama', 'Fiction', 'Historical', 'Historical Fiction', 'Theatre', 'Literature', 'Romance', 'Poetry', 'Academic', 'School']",,336,1606,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347795799l/104837.jpg,"34,871",3.69,https://www.goodreads.com/book/show/6621424-twenty-five-years-ago-today
