title,series,authors,isbn,genres,description,pages,year,language,cover_image,total_number_ratings,average_rating,book_url
The Reason I Jump: The Inner Voice of a Thirteen-Year-Old Boy with Autism,,"['Naoki Higashida', 'K.A. Yoshida', 'David Mitchell']",9780812994865,"['Nonfiction', 'Autobiography', 'Memoir', 'Neurodiversity', 'Autistic Spectrum Disorder', 'Psychology', 'Biography', 'Biography Memoir', 'Cultural', 'Japan', 'Health', 'Mental Health', 'Education']","Written by Naoki Higashida, a very smart, very self-aware, and very charming thirteen-year-old boy with autism, it is a one-of-a-kind memoir that demonstrates how an autistic mind thinks, feels, perceives, and responds in ways few of us can imagine. Parents and family members who never thought they could get inside the head of their autistic loved one, at last, have a way to break through to the curious, subtle, and complex life within.Using an alphabet grid to painstakingly construct words, sentences, and thoughts that he is unable to speak out loud, Naoki answers even the most delicate questions that people want to know. Questions such as: “Why do people with autism talk so loudly and weirdly?” “Why do you line up your toy cars and blocks?” “Why don’t you make eye contact when you’re talking?” and “What’s the reason you jump?” (Naoki’s answer: “When I’m jumping, it’s as if my feelings are going upward to the sky.”) With disarming honesty and a generous heart, Naoki shares his unique point of view on not only autism but life itself. His insights—into the mystery of words, the wonders of laughter, and the elusiveness of memory—are so startling, so strange, and so powerful that you will never look at the world the same way again.",135,2005,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384018847l/16113737.jpg,"50,700",3.81,https://www.goodreads.com/book/show/42046112-recursion
Percy Jackson and the Olympians,Percy Jackson and the Olympians #1-3,['Rick Riordan'],9781423113492,"['Fantasy', 'Young Adult', 'Mythology', 'Fiction', 'Adventure', 'Greek Mythology', 'Magic', 'Urban Fantasy', 'Childrens', 'Supernatural']","Humans and half-bloods agree—Percy Jackson and the Olympians is a series fit for heroes! Relive the adventure from the beginning with this boxed set of the first three books with glorious new cover art by John Rocco.The Lightning ThiefPercy Jackson is a good kid, but he can't seem to focus on his schoolwork or control his temper. When his mom tells him the truth about where he came from, she takes him to the one place he'll be safe—Camp Half-Blood, a summer camp for demigods (on Long Island). There, Percy learns that the father he never knew is actually Poseidon, God of the Sea. Soon Percy finds himself caught up in a mystery that could lead to disastrous consequences. Together with his friends—a satyr and another the demigod daughter of Athena—Percy sets out on a quest to reach the gates of the Underworld (located in a recording studio in Hollywood) and prevent a catastrophic war between the gods.The Sea of MonstersAfter a summer spent trying to prevent a catastrophic war among the Greek gods, Percy Jackson finds his seventh-grade school year unnervingly calm. But things don't stay quiet for long. Percy soon discovers there is trouble at Camp Half-Blood: the magical borders which protect Half-Blood Hill have been poisoned by a mysterious enemy, and the only safe haven for demigods is on the verge of being overrun by mythological monsters. To save the camp, Percy needs the help of his best friend, Grover, who has been taken prisoner by the Cyclops Polyphemus on an island somewhere in the Sea of Monsters—the dangerous waters Greek heroes have sailed for millennia—only today, the Sea of Monsters goes by a new name: the Bermuda Triangle. Now Percy and his friends must retrieve the Golden Fleece from the Island of the Cyclops by the end of the summer or Camp Half-Blood will be destroyed. But first, Percy will learn a stunning new secret about his family—one that makes him question whether being claimed as Poseidon's son is an honor or simply a cruel joke…The Titan's CurseWhen Percy Jackson receives a distress call from his friend Grover, he immediately prepares for battle. He knows he'll need his powerful demigod allies, Annabeth and Thalia, at his side; his trusty bronze sword Riptide; and…a ride from his mom. The demigods race to the rescue, to find that Grover has made an important discovery: two new powerful half-bloods whose parentage is unknown. But that's not all that awaits them. The Titan lord, Kronos, has set up his most devious trap yet, and the young heroes have unwittingly fallen prey. Hilarious and action-packed, this third adventure in the series finds Percy faced with his most dangerous challenge so far: the chilling prophecy of the Titan's curse.",1032,1032,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388181482l/3165162.jpg,"45,317",4.47,https://www.goodreads.com/book/show/42046112-recursion
The Ultimate Religion,,['Gillian Dance'],,"['Drama', 'Contemporary', 'Book Club', 'Fiction', 'Thriller', 'Suspense', 'Mystery', 'Epic', 'Novels', 'Dark']","Megan grew up in care and suffered all kinds of abuse, then struggled in adulthood to build a normal lifeHampered by her differences and lack of identity, Megan was lured into the embrace of a fundamentalist Christian group.Attracted to the church because of her desire to know God and the warmth and inclusivity of the members, their promise of answers and healing, backed up by their deeper than usual knowledge of the bible, Megan experienced genuine miracles and love.But alongside the religious fanaticism came the cunning, gradual introduction of social control, flagrant sexism and violence.An engrossing read, inspired by real-life events, investigating topics such as abuse, terminal illness, sexuality and gender roles in relation to faith. A story of the making and breaking of convictions and loyalties and the quest for actual truth.Quoting biblical scriptures to illuminate the characters’ mindsets, this book will resonate powerfully with those who have experience of such 'churches' or who wish to understand the mentality of people who lead and join such organisations.",319,2019,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564461567l/52580991._SX318_SY475_.jpg,"2,085",4.39,https://www.goodreads.com/book/show/42046112-recursion
,None,None,,[],None,None,1997,,,,,https://www.goodreads.com/book/show/42046112-recursion
Conduit,Emily Monroe #1,['Angie Martin'],1499195281,"['Mystery', 'Thriller', 'Fiction', 'Suspense', 'Mystery Thriller', 'Fantasy', 'Paranormal', 'Business', 'Amazon', 'Romance', 'Horror']","How do you hide from a killer when he's in your mind?Emily Monroe conceals her psychic gift from the world, but her abilities are much too strong to keep hidden from an equally gifted killer. A savvy private investigator, she discreetly uses her psychic prowess to solve cases. When the police ask her to assist on a new case, she learns the killer they seek is not only psychic, but is targeting her.The killer wants more than to invade her mind; he wants her. Believing they are destined for each other, he uses his victims as conduits to communicate with her, and she hears their screams while they are tortured. She opens her minds to help the victims, but it gives him a portal that he uses to lure her to him. With the killer taking over her mind, she must somehow stop him before she becomes his next victim.",354,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394030306l/20986629.jpg,503,3.97,https://www.goodreads.com/book/show/42046112-recursion
Oranges Are Not the Only Fruit,,['Jeanette Winterson'],0099598183,"['Fiction', 'LGBT', 'Queer', 'Classics', 'Contemporary', 'Feminism', 'Religion', 'Novels', 'Lesbian', 'Literary Fiction']","Alternate cover edition for 9780802135162This is the story of Jeanette, adopted and brought up by her mother as one of God's elect. Zealous and passionate, she seems destined for life as a missionary, but then she falls for one of her converts.At sixteen, Jeanette decides to leave the church, her home and her family, for the young woman she loves. Innovative, punchy and tender,Oranges Are Not the Only Fruitis a few days ride into the bizarre outposts of religious excess and human obsession.",176,1985,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1267717580l/15055.jpg,"67,324",3.73,https://www.goodreads.com/book/show/42046112-recursion
Lilac Girls,Lilac Girls #1,['Martha Hall Kelly'],9781101883075,"['Historical', 'Historical Fiction', 'Fiction', 'War', 'World War II', 'Audiobook', 'Holocaust', 'Adult', 'Book Club', 'Adult Fiction']","Inspired by the life of a real World War II heroine, this debut novel reveals a story of love, redemption, and secrets that were hidden for decades.New York socialite Caroline Ferriday has her hands full with her post at the French consulate and a new love on the horizon. But Caroline’s world is forever changed when Hitler’s army invades Poland in September 1939—and then sets its sights on France.An ocean away from Caroline, Kasia Kuzmerick, a Polish teenager, senses her carefree youth disappearing as she is drawn deeper into her role as courier for the underground resistance movement. In a tense atmosphere of watchful eyes and suspecting neighbors, one false move can have dire consequences.For the ambitious young German doctor, Herta Oberheuser, an ad for a government medical position seems her ticket out of a desolate life. Once hired, though, she finds herself trapped in a male-dominated realm of Nazi secrets and power.The lives of these three women are set on a collision course when the unthinkable happens and Kasia is sent to Ravensbrück, the notorious Nazi concentration camp for women. Their stories cross continents—from New York to Paris, Germany, and Poland—as Caroline and Kasia strive to bring justice to those whom history has forgotten.",487,2016,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462850258l/25893693.jpg,"251,033",4.27,https://www.goodreads.com/book/show/42046112-recursion
A Grief Observed,,['C.S. Lewis'],9780060652388,"['Nonfiction', 'Christian', 'Religion', 'Christianity', 'Theology', 'Autobiography', 'Memoir', 'Classics', 'Philosophy', 'Faith', 'Biography']","Written with love, humility, and faith, this brief but poignant volume was first published in 1961 and concerns the death of C. S. Lewis's wife, the American-born poet Joy Davidman. In her introduction to this new edition, Madeleine L'Engle writes: ""I am grateful to Lewis for having the courage to yell, to doubt, to kick at God in angry violence. This is a part of a healthy grief which is not often encouraged. It is helpful indeed that C. S. Lewis, who has been such a successful apologist for Christianity, should have the courage to admit doubt about what he has so superbly proclaimed. It gives us permission to admit our own doubts, our own angers and anguishes, and to know that they are part of the soul's growth.""Written in longhand in notebooks that Lewis found in his home, A Grief Observed probes the ""mad midnight moments"" of Lewis's mourning and loss, moments in which he questioned what he had previously believed about life and death, marriage, and even God. Indecision and self-pity assailed Lewis. ""We are under the harrow and can't escape,"" he writes. ""I know that the thing I want is exactly the thing I can never get. The old life, the jokes, the drinks, the arguments, the lovemaking, the tiny, heartbreaking commonplace."" Writing A Grief Observed as ""a defense against total collapse, a safety valve,"" he came to recognize that ""bereavement is a universal and integral part of our experience of love.""Lewis writes his statement of faith with precision, humor, and grace. Yet neither is Lewis reluctant to confess his continuing doubts and his awareness of his own human frailty. This is precisely the quality which suggests that A Grief Observed may become ""among the great devotional books of our age.""",112,1961,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412529325l/49221.jpg,"68,440",4.16,https://www.goodreads.com/book/show/42046112-recursion
I Contain Multitudes: The Microbes Within Us and a Grander View of Life,,['Ed Yong'],9780062368591,"['Science', 'Nonfiction', 'Biology', 'Health', 'Audiobook', 'Medicine', 'Environment', 'Nature', 'Popular Science', 'Medical', 'Evolution']","Every animal, whether human, squid, or wasp, is home to millions of bacteria and other microbes. Many people think of microbes as germs to be eradicated, but those that live with us—the microbiome—build our bodies, protect our health, shape our identities, and grant us incredible abilities. In this astonishing book, Ed Yong takes us on a grand tour through our microbial partners, and introduces us to the scientists on the front lines of discovery.Yong, whose humor is as evident as his erudition, prompts us to look at ourselves and our animal companions in a new light—less as individuals and more as the interconnected, interdependent multitudes we assuredly are. The microbes in our bodies are part of our immune systems and protect us from disease. Those in cows and termites digest the plants they eat. In the deep oceans, mysterious creatures without mouths or guts depend on microbes for all their energy. Bacteria provide squids with invisibility cloaks, help beetles to bring down forests, and allow worms to cause diseases that afflict millions of people.I Contain Multitudesis the story of these extraordinary partnerships, between the creatures we are familiar with and those we are not. It reveals how we humans are disrupting these partnerships and how we might manipulate them for our own good. It will change both our view of nature and our sense of where we belong in it.",368,2016,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445606162l/27213168.jpg,"20,262",4.11,https://www.goodreads.com/book/show/42046112-recursion
Children of Blood and Bone,Legacy of Orïsha #1,['Tomi Adeyemi'],9781250170972,"['Fantasy', 'Young Adult', 'Fiction', 'Young Adult Fantasy', 'Magic', 'Audiobook', 'Romance', 'Adventure', 'High Fantasy', 'Cultural', 'Africa']","They killed my mother.They took our magic.They tried to bury us.Now we rise.Zélie Adebola remembers when the soil of Orïsha hummed with magic. Burners ignited flames, Tiders beckoned waves, and Zélie’s Reaper mother summoned forth souls.But everything changed the night magic disappeared. Under the orders of a ruthless king, maji were killed, leaving Zélie without a mother and her people without hope.Now Zélie has one chance to bring back magic and strike against the monarchy. With the help of a rogue princess, Zélie must outwit and outrun the crown prince, who is hell-bent on eradicating magic for good.Danger lurks in Orïsha, where snow leoponaires prowl and vengeful spirits wait in the waters. Yet the greatest danger may be Zélie herself as she struggles to control her powers and her growing feelings for an enemy.",544,2018,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516127989l/34728667.jpg,"196,503",4.08,https://www.goodreads.com/book/show/42046112-recursion
,None,None,,[],None,None,2006,,,,,https://www.goodreads.com/book/show/42046112-recursion
,None,None,,[],None,None,2015,,,,,https://www.goodreads.com/book/show/42046112-recursion
"The Diamond Age: Or, a Young Lady's Illustrated Primer",,['Neal Stephenson'],9780553380965,"['Science Fiction', 'Fiction', 'Cyberpunk', 'Steampunk', 'Fantasy', 'Science Fiction Fantasy', 'Dystopia', 'Speculative Fiction', 'Novels', 'Hugo Awards']","The Diamond Age: Or, a Young Lady's Illustrated Primeris a postcyberpunk novel by Neal Stephenson. It is to some extent a science fiction coming-of-age story, focused on a young girl named Nell, and set in a future world in which nanotechnology affects all aspects of life. The novel deals with themes of education, social class, ethnicity, and the nature of artificial intelligence.",499,1995,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388180931l/827.jpg,"89,809",4.14,https://www.goodreads.com/book/show/42046112-recursion
Man and His Symbols,,"['C.G. Jung', 'Joseph L. Henderson', 'Aniela Jaffé', 'Jolande Jacobi', 'John    Freeman', 'Marie-Louise von Franz']",9780440351832,"['Psychology', 'Nonfiction', 'Philosophy', 'Science', 'Fantasy', 'Mythology', 'Classics', 'Religion', 'Psychoanalysis', 'Spirituality', 'Reference']","Man and His Symbolsowes its existence to one of Jung's own dreams. The great psychologist dreamed that his work was understood by a wide public, rather than just by psychiatrists, and therefore he agreed to write and edit this fascinating book. Here, Jung examines the full world of the unconscious, whose language he believed to be the symbols constantly revealed in dreams. Convinced that dreams offer practical advice, sent from the unconscious to the conscious self, Jung felt that self-understanding would lead to a full and productive life. Thus, the reader will gain new insights into himself from this thoughtful volume, which also illustrates symbols throughout history. Completed just before his death by Jung and his associates, it is clearly addressed to the general reader.",415,1964,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327336291l/123632.jpg,"23,966",4.16,https://www.goodreads.com/book/show/42046112-recursion
Dead Souls,,"['Nikolai Gogol', 'Robert A. Maguire']",9780140448078,"['Classics', 'Fiction', 'Cultural', 'Russia', 'Literature', 'Russian Literature', 'Novels', '19th Century', 'Historical', 'Historical Fiction', 'Humor', 'Classic Literature']","Dead Soulsis eloquent on some occasions, lyrical on others, and pious and reverent elsewhere. Nicolai Gogol was a master of the spoof. The American students of today are not the only readers who have been confused by him. Russian literary history records more divergent interpretations of Gogol than perhaps of any other classic.In a new translation of the comic classic of Russian literature, Chichikov, an enigmatic stranger and conniving schemer, buys deceased serfs' names from their landlords' poll tax lists hoping to mortgage them for profit and to reinvent himself as a likeable gentleman.",464,1842,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387201057l/28381.jpg,"73,753",3.96,https://www.goodreads.com/book/show/42046112-recursion
Orion Surfacing,,['I. James Forrest'],1460270231,"['Fiction', 'Drama', 'Contemporary', 'Epic']","With rich and colourful detail, Orion Surfacing takes its readers from the cold darkness of space to the lush greenery and welcoming waters of the tropics, as a brilliant young scientist delves into a mystery that has been unravelling in the jungles of Guatemala and beneath the ocean’s waves for more than a thousand years. But just as the pieces start to fall together, the realization that he is not alone in his search threatens to blow his world apart in a hail of bullets, and the fiery whoosh of gasoline igniting on the water’s surface.Undeterred, he continues on with the help of unlikely allies, and mysterious beings whom he struggles to understand. When the dust settles... everything he knows about the world, and himself, will be called into question, and nothing will ever be the same.",349,2015,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1467538288l/30834524._SY475_.jpg,341,4.27,https://www.goodreads.com/book/show/42046112-recursion
The Information,,['Martin Amis'],9780679735731,"['Fiction', 'Thriller', 'Novels', 'Suspense', 'Drama', 'Mystery', 'Contemporary', 'Literature', 'European Literature', 'British Literature', 'Literary Fiction']","Fame, envy, lust, violence, intrigues literary and criminal - they're all here inThe Information. How does one writer hurt another writer? This is the question novelist Richard Tull mills over, for his friend Gwyn Barry has become a darling of book buyers, award committees, and TV interviewers, even as Tull himself sinks deeper into the sub-basement of literary failure. The only way out of this predicament, Tull believes, is to plot the demise of Barry.""WithThe Information, Amis delivers a portrait of middle-age realignment with more verbal felicity and unbridled reach than [anyone] since Tom Wolfe forgedBonfire of the Vanities.""Houston Chronicle",374,1995,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327653211l/380017.jpg,"6,868",3.51,https://www.goodreads.com/book/show/42046112-recursion
A Beautiful Mind,,['Sylvia Nasar'],9780571212927,"['Biography', 'Nonfiction', 'Psychology', 'Science', 'Mathematics', 'History', 'Biography Memoir', 'Health', 'Mental Health', 'Media Tie In', 'Mental Illness']","Stories of famously eccentric Princetonians abound—such as that of chemist Hubert Alyea, the model forThe Absent-Minded Professor, or Ralph Nader, said to have had his own key to the library as an undergraduate. Or the ""Phantom of Fine Hall,"" a figure many students had seen shuffling around the corridors of the math and physics building wearing purple sneakers and writing numerology treatises on the blackboards. The Phantom was John Nash, one of the most brilliant mathematicians of his generation, who had spiraled into schizophrenia in the 1950s. His most important work had been in game theory, which by the 1980s was underpinning a large part of economics. When the Nobel Prize committee began debating a prize for game theory, Nash's name inevitably came up—only to be dismissed, since the prize clearly could not go to a madman. But in 1994 Nash, in remission from schizophrenia, shared the Nobel Prize in economics for work done some 45 years previously.Economist and journalist Sylvia Nasar has written a biography of Nash that looks at all sides of his life. She gives an intelligent, understandable exposition of his mathematical ideas and a picture of schizophrenia that is evocative but decidedly unromantic. Her story of the machinations behind Nash's Nobel is fascinating and one of very few such accounts available in print (the CIA could learn a thing or two from the Nobel committees).",461,1998,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347807703l/13912.jpg,"129,249",4.12,https://www.goodreads.com/book/show/42046112-recursion
