title,series,authors,isbn,genres,description,pages,year,language,cover_image,total_number_ratings,average_rating,book_url
Isla and the Happily Ever After,Anna and the French Kiss #3,['Stephanie Perkins'],9780525425632,"['Young Adult', 'Romance', 'Contemporary', 'Fiction', 'Womens Fiction', 'Chick Lit', 'Young Adult Contemporary', 'Realistic Fiction', 'Contemporary Romance', 'Young Adult Romance', 'Teen']","Love ignites in the City That Never Sleeps, but can it last?Hopeless romantic Isla has had a crush on introspective cartoonist Josh since their first year at the School of America in Paris. And after a chance encounter in Manhattan over the summer, romance might be closer than Isla imagined. But as they begin their senior year back in France, Isla and Josh are forced to confront the challenges every young couple must face, including family drama, uncertainty about their college futures, and the very real possibility of being apart.Featuring cameos from fan-favorites Anna, Étienne, Lola, and Cricket, this sweet and sexy story of true love—set against the stunning backdrops of New York City, Paris, and Barcelona—is a swoonworthy conclusion to Stephanie Perkins’s beloved series.",339,2014,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362064564l/9627755.jpg,"112,952",4.01,https://www.goodreads.com/book/show/11682486-the-search-for-artemis
The Tyrant’s Tomb,The Trials of Apollo #4,['Rick Riordan'],9781368001441,"['Fantasy', 'Mythology', 'Young Adult', 'Childrens', 'Middle Grade', 'Fiction', 'Adventure', 'LGBT', 'Greek Mythology', 'Audiobook', 'Urban Fantasy']","In his penultimate adventure, a devastated but determined Apollo travels to Camp Jupiter, where he must learn what it is to be a hero, or die trying.It's not easy being Apollo, especially when you've been turned into a human and banished from Olympus. On his path to restoring five ancient oracles and reclaiming his godly powers, Apollo (aka Lester Papadopoulos) has faced both triumphs and tragedies. Now his journey takes him to Camp Jupiter in the San Francisco Bay Area, where the Roman demigods are preparing for a desperate last stand against the evil Triumvirate of Roman emperors. Hazel, Reyna, Frank, Tyson, Ella, and many other old friends will need Apollo's aid to survive the onslaught. Unfortunately, the answer to their salvation lies in the forgotten tomb of a Roman ruler . . . someone even worse than the emperors Apollo has already faced.",439,2019,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552008792l/28006109._SY475_.jpg,"41,577",4.33,https://www.goodreads.com/book/show/11682486-the-search-for-artemis
Cabbie with a Dangerous Mind,,['Karl Wiggins'],,[],"This book is entitled ‘Cabbie with a Dangerous Mind’ for a reason, mainly because it’s the story of Billy, an East London cab driver who’s been diagnosed with Bipolar and who suffers manic episodes while driving his cab around London.He has elevated mood swings and uncontrollable depression, and because his manic states often turn into psychotic episodes, Billy begins to suspect that the label ‘bipolar’ is just a cop-out from the medical fraternity because they don’t know what to do with him. He realises he’s possibly a psychotic depressive or even a schizophrenic, and yet he has no one to turn to.His one love is Jelly, a drug addict, although neither of them realise how much they’ve come to rely on each other.Billy’s life is unravelling fast. He’s prone to violent rages, and his distortion can change whilst driving as time slows down and speeds up again and buildings starts to move. Billy writes with intelligence about his life, and the advice that you really shouldn’t be getting in his cab is sound. Billy has suicidal thoughts whilst driving.The book is peppered with characters; oddballs, weirdoes, comedians, eccentrics, head cases, prima donnas and hard cases …… and they’re just the drivers!‘Cabbie with a Dangerous Mind’ will make you laugh, cry and hopefully raise awareness of Mental Health issues in the community. That it’s more common than we realise, and it’s okay not to be okay. It’s okay to talk about it, and it’s okay not to talk about it.This is a work of fiction. Names, characters, businesses, events, locales, and incidents are either the products of the author’s imagination or used in a fictitious manner. Any resemblance to actual persons, living or dead, or actual events is purely coincidental",142,2020,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590154653l/53460281._SX318_.jpg,10,4.9,https://www.goodreads.com/book/show/11682486-the-search-for-artemis
,None,None,,[],None,None,1827,,,,,https://www.goodreads.com/book/show/11682486-the-search-for-artemis
American Lion: Andrew Jackson in the White House,,['Jon Meacham'],9781400063253,"['History', 'Biography', 'Nonfiction', 'Politics', 'Presidents', 'North American Hi...', 'American History', 'Us Presidents', 'Biography Memoir', 'Historical', 'Audiobook']","The definitive biography of a larger-than-life president who defied norms, divided a nation, and changed Washington foreverAndrew Jackson, his intimate circle of friends, and his tumultuous times are at the heart of this remarkable book about the man who rose from nothing to create the modern presidency. Beloved and hated, venerated and reviled, Andrew Jackson was an orphan who fought his way to the pinnacle of power, bending the nation to his will in the cause of democracy. Jackson's election in 1828 ushered in a new and lasting era in which the people, not distant elites, were the guiding force in American politics. Democracy made its stand in the Jackson years, and he gave voice to the hopes and the fears of a restless, changing nation facing challenging times at home and threats abroad. To tell the saga of Jackson's presidency, acclaimed author Jon Meacham goes inside the Jackson White House. Drawing on newly discovered family letters and papers, he details the human drama-the family, the women, and the inner circle of advisers- that shaped Jackson's private world through years of storm and victory.One of our most significant yet dimly recalled presidents, Jackson was a battle-hardened warrior, the founder of the Democratic Party, and the architect of the presidency as we know it. His story is one of violence, sex, courage, and tragedy. With his powerful persona, his evident bravery, and his mystical connection to the people, Jackson moved the White House from the periphery of government to the center of national action, articulating a vision of change that challenged entrenched interests to heed the popular will- or face his formidable wrath. The greatest of the presidents who have followed Jackson in the White House-from Lincoln to Theodore Roosevelt to FDR to Truman-have found inspiration in his example, and virtue in his vision.Jackson was the most contradictory of men. The architect of the removal of Indians from their native lands, he was warmly sentimental and risked everything to give more power to ordinary citizens. He was, in short, a lot like his country: alternately kind and vicious, brilliant and blind; and a man who fought a lifelong war to keep the republic safe-no matter what it took.",483,2008,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320480904l/3147367.jpg,"51,799",3.8,https://www.goodreads.com/book/show/11682486-the-search-for-artemis
The Devil's Punchbowl,Penn Cage #3,['Greg Iles'],9781416524557,"['Fiction', 'Mystery', 'Thriller', 'Suspense', 'Crime', 'Mystery Thriller', 'Audiobook', 'Action', 'Legal Thriller', 'Adventure']","From the #1New York Timesbestselling author of the Penn Cage series comes an electrifying thriller that reveals a world of depravity, sex, violence, and the corruption of a Southern town.As a prosecuting attorney in Houston, Penn Cage sent hardened killers to death row. But it is as mayor of his hometown—Natchez, Mississippi—that Penn will face his most dangerous threat. Urged by old friends to try to restore this fading jewel of the Old South, Penn has ridden into office on a tide of support for change. But in its quest for new jobs and fresh money, Natchez, like other Mississippi towns, has turned to casino gambling, and now five fantastical steamboats float on the river beside the old slave market at Natchez like props fromGone With the Wind.But one boat isn't like the others.Rumor has it that the Magnolia Queen has found a way to pull the big players from Las Vegas to its Mississippi backwater. And with them—on sleek private jets that slip in and out of town like whispers in the night—come pro football players, rap stars, and international gamblers, all sharing an unquenchable taste for one thing: blood sport—and the dark vices that go with it. When a childhood friend of Penn's who brings him evidence of these crimes is brutally murdered, the full weight of Penn's failure to protect his city hits home. So begins his quest to find the men responsible. But it's a hunt he begins alone, for the local authorities have been corrupted by the money and power of his hidden enemy. With his family's lives at stake, Penn realizes his only allies in his one-man war are those bound to him by blood or honor:-Caitlin Masters, the lover Penn found inThe Quiet Can Gameand lost inTurning Angel-Danny McDavitt, the heroic helicopter pilot fromThird Degree-Tom Cage, Penn's father and legendary local family physician-Walt Garrity, a retired Texas Ranger who served with Penn's father during the Korean WarTogether they must defeat a sophisticated killer who has an almost preternatural ability to anticipate—and counter—their every move. Ultimately, victory will depend on a bold stroke that will leave one of Penn's allies dead—and Natchez changed forever.After appearing in two of Iles's most popular novels, Penn Cage makes his triumphant return as a brilliant, honorable, and courageous hero. Rich with Southern atmosphere and marked by one jaw-dropping plot turn after another,The Devil's Punchbowlconfirms that Greg Iles is America's master of suspense.",736,2009,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388720180l/6454453.jpg,"18,644",4.09,https://www.goodreads.com/book/show/11682486-the-search-for-artemis
Stone's Fall,,['Iain Pears'],9780385522847,"['Historical', 'Historical Fiction', 'Fiction', 'Mystery', 'Historical Mystery', 'Crime', 'Audiobook', 'European Literature', 'British Literature', 'Thriller', 'Cultural', 'Italy']","In his most dazzling novel since the groundbreakingNew York TimesbestsellerAn Instance of the Fingerpost, Iain Pears tells the story of John Stone, financier and arms dealer, a man so wealthy that in the years before World War One he was able to manipulate markets, industries, and indeed entire countries and continents.A panoramic novel with a riveting mystery at its heart,Stone’s Fallis a quest to discover how and why John Stone dies, falling out of a window at his London home.Chronologically, it moves backwards–from London in 1909 to Paris in 1890, and finally to Venice in 1867– and in the process the quest to uncover the truth plays out against the backdrop of the evolution of high-stakes international finance, Europe’s first great age of espionage, and the start of the twentieth century’s arms race.LikeFingerpost, Stone’s Fallis an intricately plotted and richly satisfying puzzle–an erudite work of history and fiction that feels utterly true and oddly timely–and marks the triumphant return of one of the world’s great storytellers.",594,2009,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320518692l/6182702.jpg,"10,177",3.89,https://www.goodreads.com/book/show/11682486-the-search-for-artemis
"Flim-Flam!: Psychics, ESP, Unicorns, and Other Delusions",,"['James Randi', 'Isaac Asimov']",9780879751982,"['Nonfiction', 'Science', 'Philosophy', 'Skepticism', 'Psychology', 'Religion', 'Atheism', 'Fantasy', 'Paranormal', 'History', 'Pseudoscience']","James Randi is internationally known as a magician and escape artist. But for the past thirty-five years of his professional life, he has also been active as an investigator of the paranormal, occult, and supernatural claims that have impressed the thinking of the public for a generation: ESP, psychokinesis, psychic detectives, levitation, psychic surgery, UFOs, dowsing, astrology, and many others. Those of us unable to discriminate between geniune scientific research and the pseudoscientific nonsense that has resulted in fantastic theories and fancies have long needed James Randi and Flim-Flam!In this book, Randi explores and exposes what he believes to be the outrageous deception that has been promoted widely in the media. Unafraid to call researchers to account for their failures and impostures, Randi tells us that we have been badly served by scientists who have failed to follow the procedures required by their training and traditions. Here he shows us how what he views as sloppy research has been followed by rationalizations of evident failures, and we see these errors and misrepresentations clearly pointed out. Mr. Randi provides us with a compelling and convincing document that will certainly startle and enlighten all who read it.",342,1982,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369820045l/662277.jpg,"3,878",4.01,https://www.goodreads.com/book/show/11682486-the-search-for-artemis
Agatha Christie: An Autobiography,,"['Agatha Christie', 'Robert Welch Herrick']",9780006353287,"['Nonfiction', 'Biography', 'Autobiography', 'Memoir', 'Mystery', 'Biography Memoir', 'History', 'European Literature', 'British Literature', 'Crime', 'Audiobook']","When Agatha Christie died on 12 January 1976, she was known throughout the world as the Queen of Crime, unrivalled as the best-selling novelist of all time with two billion books sold in more than 100 languages. Though she kept her private life a mystery, for some years Agatha had secretly written her autobiography, and when it was published after her death, millions of her fans agreed - this was her best story!From early childhood at the end of the 19th century, through two marriages and two World Wars, and her experiences both as a writer and on archaeological expeditions with her second husband, Max Mallowan, this book reveals the true genius of her legendary success with real passion and openness.",560,1977,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396228839l/16301.jpg,"12,493",3.91,https://www.goodreads.com/book/show/11682486-the-search-for-artemis
Ceremony,,['Leslie Marmon Silko'],9780140086836,"['Fiction', 'Classics', 'Historical', 'Historical Fiction', 'Academic', 'School', 'Novels', 'Literature', 'Read For School', 'Literary Fiction', 'American', 'War']","Tayo, a young Native American, has been a prisoner of the Japanese during World War II, and the horrors of captivity have almost eroded his will to survive. His return to the Laguna Pueblo reservation only increases his feeling of estrangement and alienation. While other returning soldiers find easy refuge in alcohol and senseless violence, Tayo searches for another kind of comfort and resolution. Tayo's quest leads him back to the Indian past and its traditions, to beliefs about witchcraft and evil, and to the ancient stories of his people. The search itself becomes a ritual, a curative ceremony that defeats the most virulent of afflictions—despair.",262,1977,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573576343l/588234.jpg,"19,430",3.8,https://www.goodreads.com/book/show/11682486-the-search-for-artemis
The Dinner,,"['Herman Koch', 'Sam Garrett']",9780770437855,"['Fiction', 'Mystery', 'Thriller', 'Contemporary', 'Audiobook', 'Adult', 'Book Club', 'Mystery Thriller', 'Adult Fiction', 'Crime']","On a summer evening in Amsterdam, two couples meet at a fashionable restaurant for dinner. At first, the conversation is a gentle hum of polite small talk - the banality of work, the latest movies they've seen. But behind the empty words, terrible things need to be said, and with every forced smile and every new course, the knives are being sharpened.Each couple has a fifteen-year-old son. The two boys are united by their accountability for a single horrific act - an act that has triggered a police investigation and shattered the comfortable, insulated worlds of their families. When the dinner reaches its culinary climax, the conversation finally touches on their children. As civility and friendship disintegrate, each couple shows just how far they are prepared to go to protect those they love.Tautly written, incredibly gripping, and told by an unforgettable narrator, The Dinner is an internationally bestselling phenomenon that will leave you breathless.",292,2009,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345666722l/15797938.jpg,"144,127",3.25,https://www.goodreads.com/book/show/11682486-the-search-for-artemis
The Terrible Two,The Terrible Two #1,"['Mac Barnett', 'Jory John', 'Kevin Cornell']",9781419714917,"['Humor', 'Childrens', 'Middle Grade', 'Realistic Fiction', 'Fiction', 'Juvenile', 'Academic', 'School', 'Audiobook', 'Chapter Books', 'Young Adult']","Miles Murphy is not happy to be moving to Yawnee Valley, a sleepy town that’s famous for one thing and one thing only: cows. In his old school, everyone knew him as the town’s best prankster, but Miles quickly discovers that Yawnee Valley already has a prankster, and a great one. If Miles is going to take the title from this mystery kid, he is going to have to raise his game.It’s prankster against prankster in an epic war of trickery, until the two finally decide to join forces and pull off the biggest prank ever seen: a prank so huge that it would make the members of the International Order of Disorder proud.In The Terrible Two, bestselling authors and friends Mac Barnett and Jory John have created a series that has its roots in classic middle-grade literature yet feels fresh and new at the same time.",218,2015,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410978407l/22509955.jpg,"9,576",4.12,https://www.goodreads.com/book/show/11682486-the-search-for-artemis
Shadow of the Hegemon,The Shadow Series #2,['Orson Scott Card'],9780812565959,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Fantasy', 'Young Adult', 'Audiobook', 'Adventure', 'Novels', 'Space', 'War']","The War is over, won by Ender Wiggin and his team of brilliant child-warriors. The enemy is destroyed, the human race is saved. Ender himself refuses to return to the planet, but his crew has gone home to their families, scattered across the globe. The battle school is no more.But with the external threat gone, the Earth has become a battlefield once more. The children of the Battle School are more than heroes; they are potential weapons that can bring power to the countries that control them. One by one, all of Ender's Dragon Army are kidnapped. Only Bean escapes; and he turns for help to Ender's brother Peter.Peter Wiggin, Ender's older brother, has already been manipulating the politics of Earth from behind the scenes. With Bean's help, he will eventually rule the world.",451,2000,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1537335644l/9534._SY475_.jpg,"73,019",3.95,https://www.goodreads.com/book/show/11682486-the-search-for-artemis
,None,None,,[],None,None,2008,,,,,https://www.goodreads.com/book/show/11682486-the-search-for-artemis
In Heaven as on Earth: A Vision of the Afterlife,,['M. Scott Peck'],9780786889211,"['Psychology', 'Nonfiction', 'Religion', 'Spirituality', 'Philosophy']","The best-selling author of The Road Less Traveled and In Search of Stones presents a novel of the afterlife that teaches important spiritual lessons for his life. The soul of Daniel - the author-psychiatrist who narrates this story - awakens in the afterlife infused with fear and excitement. Two spiritual ""greeters"" guide him as he begins to negotiate the ""corridors"" of this new environment, encountering welcome and unwelcome spirits. But ultimately only his own spiritual convictions and discoveries will lead him past seductive enchantment to the achievement of his destiny and an understanding of the fundamental moral principles that transcend mortality.Rich in lessons on finding a place and purpose in this life and beyond, Daniel's odyssey into eternity, like Dr. Peck's other inspirational classics, flows with nourishment for both the soul and the psyche.",240,1996,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387714123l/1789979.jpg,319,3.78,https://www.goodreads.com/book/show/11682486-the-search-for-artemis
The Daybreakers,The Sacketts #6,"[""Louis L'Amour""]",9780553276749,"['Westerns', 'Fiction', 'Historical', 'Historical Fiction', 'Adventure', 'Action', 'Romance', 'Literature', '19th Century', 'Audiobook', 'Novels']","Orrin Sackett had to be pushed into a fight. But Tyrel Sackett was born to trouble. The night Tye stepped between his brother and a bullet changed them both forever. Now their trail pointed west, to a lawless frontier town called Sante Fe. Orrin took the job of marshal, while Tye commanded respect without a badge. When a loose end from their past turns up, one brother will be forced to revert to his old ways—if the other’s dreams are to be realized.…",204,1960,English,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388454598l/882053.jpg,"6,433",4.2,https://www.goodreads.com/book/show/11682486-the-search-for-artemis
